k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis	1.0	8.0	17.5	57.0	193.0	1.0	10.5	22.0	51.25	147.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta	1.0	1.0	4.5	8.0	30.0	1.0	1.0	1.0	6.5	114.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis	1.0	1.0	1.5	8.25	34.0	1.0	1.0	6.0	21.0	41.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Xanthothecium	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	54.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora	1.0	1.0	1.0	1.0	49.0	1.0	1.0	1.0	4.0	92.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis	1.0	1.0	1.0	5.25	24.0	1.0	1.0	1.0	15.0	141.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma	1.0	1.75	30.5	49.75	74.0	1.0	1.0	3.5	20.25	151.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metarhizium	1.0	1.0	7.0	16.5	327.0	1.0	1.0	1.0	4.25	68.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	1.0	1.0	8.0	77.75	99.0	1.0	1.0	1.0	6.5	661.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Mariannaea	1.0	1.0	3.5	43.5	148.0	1.0	1.0	1.0	1.0	398.0
k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetales_fam_Incertae_sedis;g__Archaeorhizomycetales_gen_Incertae_sedis	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	109.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaeta	1.0	2.5	6.5	13.0	22.0	1.0	2.0	7.0	14.5	97.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella	1.0	1.0	1.0	2.5	10.0	1.0	1.0	1.0	4.0	38.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	6.5	204.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Lecythophora	1.0	1.0	11.5	31.5	83.0	1.0	1.0	1.0	13.25	381.0
