k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	4.0	45.0	1.0	1.0	1.0	1.0	68.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;__	1.0	7.0	13.0	19.0	25.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	3.0	10.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	26.0	1.0	1.0	1.0	9.0	26.0	1.0	1.0	1.0	11.0	23.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ancylobacter	4.0	5.0	6.0	7.0	8.0	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	29.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Actinotelluria	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	11.0	17.0	1.0	1.0	1.0	10.0	16.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudofulvimonas	1.0	3.0	5.0	7.0	9.0	1.0	1.0	1.0	6.25	45.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__A17	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	6.5	18.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	7.5	38.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.5	31.0	1.0	1.0	1.0	10.0	24.0	1.0	1.0	1.0	10.0	41.0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	24.0	1.0	1.0	2.0	9.0	23.0	1.0	1.0	1.0	7.5	24.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__PK34;g__	1.0	2.25	3.5	4.75	6.0	1.0	1.0	4.0	9.0	26.0	1.0	1.0	5.0	10.0	23.0	1.0	1.0	3.0	9.0	25.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	17.0	1.0	1.0	1.0	12.0	40.0	1.0	1.0	5.0	16.5	30.0
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	14.75	37.0	1.0	1.0	12.0	13.0	44.0	1.0	2.5	10.0	20.0	42.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	16.0	48.0	1.0	1.0	1.0	21.0	42.0	1.0	1.0	1.0	24.5	40.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	37.0	60.0	1.0	1.0	1.0	8.0	30.0	1.0	1.0	1.0	1.0	90.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	25.0	1.0	1.0	4.0	8.0	21.0	1.0	1.0	1.0	6.5	20.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Antarcticicola	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	5.75	19.0	1.0	1.0	1.0	10.0	25.0	1.0	1.0	1.0	8.0	33.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	1.0	1.75	2.5	3.25	4.0	1.0	1.0	1.0	16.5	56.0	1.0	1.0	1.0	9.0	32.0	1.0	1.0	1.0	5.0	33.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__	1.0	6.0	11.0	16.0	21.0	1.0	1.0	1.0	6.25	85.0	1.0	1.0	1.0	17.0	61.0	1.0	1.0	1.0	1.0	20.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	70.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	396.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	11.75	34.0	1.0	1.0	1.0	5.0	28.0	1.0	1.0	10.0	15.0	74.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.75	20.0	1.0	1.0	3.0	6.0	12.0	1.0	1.0	1.0	2.5	25.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	10.0	1.0	1.0	1.0	6.0	9.0	1.0	1.0	1.0	5.5	16.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Herbiconiux	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	5.0	16.0	1.0	1.0	1.0	1.0	24.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	83.0	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	70.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	1.0	1.75	2.5	3.25	4.0	1.0	1.0	1.0	3.25	51.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	14.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__Peredibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	9.0	1.0	1.0	1.0	4.0	10.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	21.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	11.0	23.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.25	13.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;__;__	1.0	2.75	4.5	6.25	8.0	1.0	1.0	3.0	11.5	37.0	1.0	1.0	4.0	14.0	24.0	1.0	1.0	1.0	1.0	31.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingosinicella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	7.0	18.0	1.0	1.0	1.0	1.0	15.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.5	27.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	3.5	11.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Telmatobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	130.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	124.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	6.0	26.0	1.0	1.0	1.0	8.0	15.0	1.0	1.0	1.0	7.0	19.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__Kaistibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	76.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	1.0	1.0	1.0	1.0	1.0	1.0	1.5	6.0	13.75	33.0	1.0	1.0	4.0	11.0	31.0	1.0	1.0	1.0	12.5	32.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae];g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	8.0	18.0	1.0	1.0	1.0	11.0	23.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frondihabitans	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.5	23.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__	5.0	5.0	5.0	5.0	5.0	1.0	5.25	13.0	31.0	50.0	1.0	1.0	6.0	25.0	42.0	1.0	1.0	4.0	14.5	45.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Trachelomonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	52.0	1.0	1.0	1.0	5.0	15.0	1.0	1.0	1.0	1.0	8.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.75	12.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	5.0	17.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	9.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	11.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	118.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	20.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	1.0	20.0	1.0	1.0	1.0	1.0	15.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter	1.0	3.25	5.5	7.75	10.0	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	38.0
k__Bacteria;p__Chloroflexi;c__TK10;o__;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	8.0	22.0	1.0	1.0	1.0	7.0	17.0	1.0	1.0	1.0	8.5	27.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	169.0
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	20.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Solimonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	12.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__Phaselicystis	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	10.0	13.0	1.0	1.0	1.0	1.0	15.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Dongia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	13.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	20.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.5	6.0	14.0	1.0	1.0	1.0	4.0	7.0	1.0	1.0	1.0	5.5	21.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	34.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Gracilibacteraceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Planotetraspora	1.0	4.75	8.5	12.25	16.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	14.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	7.0	16.0	1.0	1.0	1.0	7.0	13.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Lentzea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	27.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	1.0	1.75	2.5	3.25	4.0	1.0	1.0	1.0	4.0	31.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	3.0	5.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	48.0
k__Bacteria;p__WS3;c__PRR-12;o__wb1_H11;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	6.0	18.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Nonomuraea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	9.0	23.0	1.0	1.0	1.0	9.5	52.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agromyces	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	33.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Parasegitibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__CV106;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	9.0	1.0	1.0	1.0	6.0	12.0	1.0	1.0	1.0	7.0	11.0
k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	15.0	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	4.0	18.0	1.0	1.0	1.0	1.0	27.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	7.0	11.0	1.0	1.0	1.0	4.0	9.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	8.5	17.0	1.0	1.0	1.0	7.0	19.0	1.0	1.0	1.0	4.5	8.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	69.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	54.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoactinomyces	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.5	49.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	157.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Phytohabitans	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	12.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Proteobacteria;__;__;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.25	31.0	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	2.5	15.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	33.0
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.5	10.0	1.0	1.0	1.0	2.0	7.0	1.0	1.0	1.0	3.0	22.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Hoeflea	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.25	12.0	1.0	1.0	1.0	6.0	15.0	1.0	1.0	1.0	1.0	4.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Filomicrobium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	21.0	1.0	1.0	1.0	1.0	41.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodopila	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	173.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	7.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.25	19.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	9.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	7.0	11.0	1.0	1.0	1.0	1.0	50.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Leptothrix	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	9.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Rickettsiella	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.75	19.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	11.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.0	6.0	11.0	16.0	21.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	9.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	13.0	1.0	1.0	1.0	3.0	6.0	1.0	1.0	1.0	1.0	6.0
k__Bacteria;p__Chloroflexi;c__TK17;o__mle1-48;f__;g__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	2.0	6.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.75	8.0	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	8.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Nocardia	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
