	Whitelands_2018/19_	Castle_Field_West_(W)	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
DRUIDS	0.7252289758534555	0.6887661141804788	0.6957264957264957	0.6812339331619537	0.7312295973884657	0.6443661971830986	0.6745200698080279	0.6666666666666666	0.6669588080631026	0.6453900709219859	0.6687062937062938	0.6105947955390335	0.6582703610411419	0.6777210884353742	0.7037996545768567	0.6510516252390057	0.6426056338028169	0.6370044052863436	0.611013986013986	0.5530054644808743	0.0	0.5751503006012024	0.5732484076433121	0.6438112199465716	0.6181102362204725	0.6182608695652174	0.6505474452554745	0.7313109425785482	0.6482254697286013	0.7183718371837183	0.6398009950248756	0.6657824933687002	0.6412429378531074	0.6506666666666666	0.6796536796536796	0.8790737564322469	0.7018633540372671	0.6494538232373386	0.7016949152542373	0.6510791366906474	0.6685205784204672	0.6219239373601789	0.6713615023474179	0.6748826291079812	0.6444954128440367	0.6317494600431965	0.6801346801346801	0.6332945285215367	0.6786492374727668	0.6642027455121436	0.6652675760755509	0.6606714628297362	0.6865116279069767	0.6975425330812854	0.6865839909808342	0.8475378787878788	0.6411042944785276	0.6310107948969578	0.7235772357723578	0.7529923830250272	0.7646396396396397	0.7940854326396495	0.7961926091825308	0.8324496288441146	0.9143730886850153	0.8512720156555773
Stratton_Wood	0.6925826630920465	0.6809338521400778	0.6935483870967742	0.6479779411764706	0.7335640138408305	0.6268656716417911	0.6833030852994555	0.6760070052539404	0.6742700729927007	0.6443825441039925	0.6614535418583257	0.6396568160152526	0.6660854402789886	0.694468832309043	0.6925182481751825	0.6583416583416584	0.6768402154398564	0.6177570093457944	0.712108382726503	0.6090808416389811	0.5751503006012024	0.0	0.5614430665163472	0.6565096952908587	0.612668743509865	0.630963096309631	0.6471716203259827	0.7437357630979499	0.6735135135135135	0.733256351039261	0.6454640250260688	0.6923774954627949	0.6372646184340932	0.6830154405086285	0.6730418943533698	0.9083700440528635	0.6613995485327314	0.661139896373057	0.7560414269275029	0.6687657430730478	0.6795321637426901	0.6224852071005917	0.6896551724137931	0.6803482587064676	0.6816568047337278	0.6482525366403608	0.7293577981651376	0.6528623629719854	0.6778290993071594	0.6817180616740088	0.6841530054644809	0.68875	0.7027027027027027	0.7106299212598425	0.6986951364175563	0.8855480116391853	0.6382289416846653	0.6417604912998977	0.7224287484510533	0.7479674796747967	0.7617328519855595	0.7861339600470035	0.7882069795427196	0.9010638297872341	0.9483122362869199	0.904950495049505
WESTMEAD_FARM	0.6500974658869396	0.5909592061742006	0.6268656716417911	0.5872210953346856	0.6596583442838371	0.5673175745118191	0.6365441906653426	0.6290630975143403	0.625	0.6012145748987854	0.6174698795180723	0.58	0.623696682464455	0.6542502387774594	0.645	0.6129385964912281	0.6164519326065411	0.5891238670694864	0.7023381294964028	0.5841346153846154	0.5732484076433121	0.5614430665163472	0.0	0.5891393442622951	0.4970131421744325	0.5555555555555556	0.5788912579957356	0.6671001300390117	0.5691158156911582	0.6679738562091503	0.5785797438882422	0.6437810945273632	0.5524553571428571	0.6429277942631059	0.6084762865792129	0.9108818011257036	0.6080402010050251	0.5883720930232558	0.7540372670807454	0.6643929058663028	0.5986666666666667	0.5324324324324324	0.6343490304709142	0.6347222222222222	0.6037735849056604	0.5683269476372924	0.6994949494949495	0.6238286479250335	0.5978975032851511	0.5799492385786802	0.6081582200247219	0.656984785615491	0.6133625410733844	0.6031746031746031	0.6322147651006711	0.8866943866943867	0.5520195838433293	0.5442890442890443	0.6727019498607242	0.7029831387808041	0.7183288409703504	0.7467191601049868	0.7496635262449529	0.8959537572254336	0.9509132420091324	0.9075451647183846
RSPB_orig_green	0.6563573883161512	0.548804780876494	0.5278564683663833	0.634231103388358	0.6297142857142857	0.5502304147465438	0.6362038664323374	0.5888013998250219	0.5949367088607594	0.577028258887876	0.5110047846889952	0.591705069124424	0.603595890410959	0.6392459297343616	0.6798623063683304	0.659238625812442	0.5616438356164384	0.6115992970123023	0.7494217424826523	0.6939364773820982	0.6438112199465716	0.6565096952908587	0.5891393442622951	0.0	0.5124223602484472	0.5334538878842676	0.5586272640610105	0.696969696969697	0.6006322444678609	0.7034632034632035	0.5655737704918032	0.6567944250871081	0.6166822867853796	0.6675257731958762	0.6285211267605634	0.9193548387096774	0.674562306900103	0.5428870292887029	0.7926455566905005	0.7494600431965442	0.6164229471316085	0.6585365853658537	0.7281659388646288	0.7272727272727273	0.6604189636163176	0.6570247933884298	0.7700915564598169	0.7159574468085106	0.6884210526315789	0.625	0.6490683229813664	0.7594390507011867	0.5535535535535535	0.5587334014300307	0.7145922746781116	0.9102005231037489	0.6073619631901841	0.5833333333333334	0.7641921397379913	0.6870824053452116	0.7416481069042317	0.7793326157158235	0.7756906077348066	0.9210275927687916	0.9502868068833652	0.9213583556747096
RSPB_churchil	0.6159003831417624	0.5705128205128205	0.5951219512195122	0.5947775628626693	0.6415094339622641	0.47429171038824763	0.6339370829361296	0.5771428571428572	0.6	0.5666003976143141	0.5351681957186545	0.5695431472081218	0.6128440366972477	0.6334883720930232	0.6562203228869895	0.6479591836734694	0.5381526104417671	0.5563241106719368	0.7316455696202532	0.6395604395604395	0.6181102362204725	0.612668743509865	0.4970131421744325	0.5124223602484472	0.0	0.5148221343873518	0.5101604278074866	0.6670761670761671	0.5809859154929577	0.6612903225806451	0.5443181818181818	0.6511848341232227	0.5486631016042781	0.6465028355387523	0.6096618357487923	0.9261213720316622	0.6062052505966588	0.5339470655926352	0.7795637198622273	0.7125154894671624	0.5829081632653061	0.5904059040590406	0.6957605985037406	0.699501246882793	0.6418835192069393	0.6299303944315545	0.7354988399071926	0.689156626506024	0.6470588235294118	0.6030805687203792	0.6304849884526559	0.7192546583850932	0.5908607863974495	0.5802197802197803	0.6711822660098522	0.9104046242774566	0.5529685681024447	0.5357941834451901	0.7257861635220125	0.684863523573201	0.7283018867924528	0.7682038834951457	0.7512626262626263	0.9259259259259259	0.9574014909478168	0.9301868239921337
RSPB_junction	0.6473029045643154	0.6014692378328742	0.6063464837049742	0.6023890784982935	0.6972193614830072	0.4866112650046168	0.6027633851468048	0.5463203463203463	0.5418541854185418	0.5168641750227895	0.54005400540054	0.5227062094531975	0.5642978003384095	0.6100840336134454	0.6520640269587195	0.6322463768115942	0.5108892921960072	0.5674499564838991	0.7431124348473567	0.6688493919550982	0.6182608695652174	0.630963096309631	0.5555555555555556	0.5334538878842676	0.5148221343873518	0.0	0.4604878048780488	0.7014314928425358	0.5989949748743718	0.716751269035533	0.5739299610894941	0.6232876712328768	0.6007259528130672	0.617948717948718	0.617872340425532	0.9226053639846743	0.6564051638530288	0.5765853658536585	0.7906976744186046	0.7289719626168224	0.6285714285714286	0.6221532091097308	0.6973544973544974	0.7114375655823715	0.6501580611169653	0.629889669007021	0.7633365664403492	0.6889804325437693	0.6680203045685279	0.629145728643216	0.6398809523809523	0.735966735966736	0.6338155515370705	0.6273234200743495	0.6860706860706861	0.9195402298850575	0.5958702064896755	0.570334928229665	0.7546777546777547	0.7204522096608428	0.7619047619047619	0.7866531850353893	0.7796257796257796	0.9237668161434978	0.9625668449197861	0.9320469798657718
RSPB_Mainline	0.6244343891402715	0.6023738872403561	0.6301989150090416	0.6283662477558348	0.6978579481397971	0.5241312741312741	0.631578947368421	0.5618698441796517	0.5438765670202508	0.52	0.5503355704697986	0.556420233463035	0.572841726618705	0.6140035906642729	0.6612758310871518	0.6434108527131783	0.5222007722007722	0.5509433962264151	0.7584579071597167	0.6883116883116883	0.6505474452554745	0.6471716203259827	0.5788912579957356	0.5586272640610105	0.5101604278074866	0.4604878048780488	0.0	0.6951631046119235	0.5843439911797134	0.6750861079219288	0.5450643776824035	0.6492335437330928	0.5835806132542037	0.6435643564356436	0.590316573556797	0.9280397022332506	0.6280353200883002	0.58	0.8008429926238145	0.7511210762331838	0.6177156177156177	0.6218961625282167	0.7261363636363637	0.7281001137656428	0.6431054461181923	0.6538049303322615	0.7723919915700738	0.7106430155210643	0.6629588431590656	0.631004366812227	0.639697950377562	0.7345537757437071	0.6358325219084713	0.6343656343656343	0.6871444823663254	0.9193548387096774	0.6038135593220338	0.5991902834008097	0.7508610792192881	0.7072892938496583	0.745958429561201	0.7793952967525196	0.7756041426927502	0.9365853658536586	0.9666666666666667	0.9378995433789954
Baltic_farm_1	0.7732793522267206	0.7076023391812866	0.7294736842105263	0.7076271186440678	0.646964856230032	0.6996805111821086	0.6813186813186813	0.6641949152542372	0.6569832402234637	0.6655629139072847	0.6855895196506551	0.6513761467889908	0.6855087358684481	0.6780748663101605	0.7096069868995634	0.6715328467153284	0.686358754027927	0.7287784679089027	0.8229842446709916	0.7310606060606061	0.7313109425785482	0.7437357630979499	0.6671001300390117	0.696969696969697	0.6670761670761671	0.7014314928425358	0.6951631046119235	0.0	0.5647058823529412	0.548885077186964	0.6997518610421837	0.6431014823261118	0.7241770715096482	0.6375	0.7579814624098867	0.9190371991247265	0.7483266398929049	0.6653846153846154	0.7865497076023392	0.6978998384491115	0.604133545310016	0.678726483357453	0.656198347107438	0.6522462562396006	0.5592654424040067	0.6398852223816356	0.7579710144927536	0.6492890995260664	0.5718849840255591	0.5666666666666667	0.527047913446677	0.7003257328990228	0.6894484412470024	0.684472049689441	0.5781512605042017	0.9101941747572816	0.6727989487516426	0.6482412060301508	0.6505190311418685	0.6053962900505903	0.6032315978456014	0.676818950930626	0.6378378378378379	0.9346049046321526	0.9581005586592178	0.9325842696629213
Baltic_farm_2	0.7016520894071915	0.6252796420581656	0.625	0.6355329949238578	0.6362359550561798	0.5856992639327024	0.6033755274261603	0.601010101010101	0.610062893081761	0.5879237288135594	0.6094240837696335	0.565121412803532	0.6177339901477833	0.6051282051282051	0.6267087276550999	0.5974625144175317	0.5983350676378772	0.642570281124498	0.7652790079716564	0.6575505350772889	0.6482254697286013	0.6735135135135135	0.5691158156911582	0.6006322444678609	0.5809859154929577	0.5989949748743718	0.5843439911797134	0.5647058823529412	0.0	0.5543964232488823	0.5879518072289157	0.552863436123348	0.6102449888641426	0.5666305525460456	0.6713286713286714	0.9193391642371235	0.671267252195734	0.5792682926829268	0.7831632653061225	0.6993006993006993	0.5726495726495726	0.6117804551539491	0.6281112737920937	0.6325036603221084	0.5356083086053413	0.582010582010582	0.7423076923076923	0.625	0.5477888730385164	0.5200553250345782	0.5206043956043956	0.6866096866096866	0.6123147092360319	0.6115023474178404	0.5565476190476191	0.9092849519743863	0.5590851334180432	0.5576923076923077	0.658753709198813	0.6217391304347826	0.643609022556391	0.7020057306590258	0.6766917293233082	0.9214285714285714	0.9593301435406698	0.9288840262582057
WestEndFarm	0.7398119122257053	0.7055359246171967	0.7209797657082002	0.7261280167890871	0.6735015772870663	0.7129237288135594	0.6879120879120879	0.7008281573498965	0.6943231441048034	0.6866812227074236	0.7062634989200864	0.6597938144329897	0.6956967213114754	0.6858974358974359	0.6889632107023411	0.6707466340269278	0.6843243243243243	0.695837780149413	0.7996201329534662	0.7009102730819246	0.7183718371837183	0.733256351039261	0.6679738562091503	0.7034632034632035	0.6612903225806451	0.716751269035533	0.6750861079219288	0.548885077186964	0.5543964232488823	0.0	0.6726114649681528	0.6359447004608295	0.6923976608187135	0.6504524886877828	0.7328405491024287	0.9161147902869757	0.7132963988919667	0.674775928297055	0.7701492537313432	0.6776859504132231	0.618066561014263	0.6700879765395894	0.6482412060301508	0.6326530612244898	0.5400340715502555	0.6367583212735166	0.7355126300148589	0.6217532467532467	0.5700483091787439	0.5692541856925418	0.5156739811912225	0.6843853820598007	0.6982035928143713	0.7016029593094945	0.5714285714285714	0.9068627450980392	0.6541554959785523	0.6540880503144654	0.6373239436619719	0.640728476821192	0.6408450704225352	0.7001675041876047	0.6559139784946236	0.9207232267037552	0.9548022598870056	0.9307304785894207
HorntonHouseFarm_1_parallel	0.5976095617529881	0.5827886710239651	0.5998003992015968	0.6578199052132702	0.6814159292035398	0.5886454183266933	0.6755218216318786	0.6332082551594747	0.6253687315634219	0.6171259842519685	0.592964824120603	0.6169354838709677	0.641804788213628	0.6679069767441861	0.7145522388059702	0.6694214876033058	0.5666666666666667	0.570281124497992	0.760777683854607	0.6773127753303965	0.6398009950248756	0.6454640250260688	0.5785797438882422	0.5655737704918032	0.5443181818181818	0.5739299610894941	0.5450643776824035	0.6997518610421837	0.5879518072289157	0.6726114649681528	0.0	0.6411764705882353	0.5267857142857143	0.6508704061895552	0.5561277033985582	0.9197080291970803	0.5737704918032787	0.5221027479091995	0.7872340425531915	0.7219387755102041	0.5942408376963351	0.6172069825436409	0.7162849872773537	0.6901041666666666	0.62109375	0.6332138590203107	0.7669789227166276	0.6796482412060302	0.6592865928659286	0.6123936816524909	0.6305125148986889	0.7272727272727273	0.5927947598253275	0.5867117117117117	0.6925972396486826	0.9146825396825397	0.5642857142857143	0.5739910313901345	0.7582697201017812	0.7339108910891089	0.7732997481108312	0.7955665024630542	0.797979797979798	0.9323144104803494	0.9636963696369637	0.932994923857868
TownsendFarm_1	0.7336601307189542	0.6821917808219178	0.6611785095320624	0.6357267950963222	0.7147505422993492	0.6443478260869565	0.5746061167747915	0.608355091383812	0.5753931544865865	0.5961887477313974	0.6626192541196878	0.5580952380952381	0.5926892950391645	0.5716878402903811	0.6244343891402715	0.6048780487804878	0.6149068322981367	0.6626814688300597	0.791885800150263	0.7148325358851675	0.6657824933687002	0.6923774954627949	0.6437810945273632	0.6567944250871081	0.6511848341232227	0.6232876712328768	0.6492335437330928	0.6431014823261118	0.552863436123348	0.6359447004608295	0.6411764705882353	0.0	0.6525345622119816	0.4721669980119284	0.6970464135021097	0.9228269699431356	0.7345924453280318	0.6506849315068494	0.8093781855249745	0.7331118493909191	0.6503884572697003	0.6775898520084567	0.680045871559633	0.6697566628041715	0.578698224852071	0.6157158234660925	0.7855691056910569	0.6443181818181818	0.593607305936073	0.5780730897009967	0.5591517857142857	0.7207207207207207	0.6601123595505618	0.684557438794727	0.6135831381733021	0.9176882661996497	0.6244897959183674	0.619140625	0.7015098722415796	0.7041156840934372	0.7245714285714285	0.7458006718924972	0.7293844367015099	0.9292543021032504	0.9586935638808838	0.9329159212880143
TownsendFarm_2	0.5920303605313093	0.5977596741344195	0.6060320452403393	0.6286764705882353	0.7018561484918794	0.5875118259224219	0.6786355475763016	0.6552631578947369	0.6526508226691042	0.6287037037037037	0.6345975948196114	0.6274881516587678	0.6513043478260869	0.6713656387665198	0.6877256317689531	0.67444120505345	0.6144578313253012	0.5741444866920152	0.7654123298638911	0.6739356178608515	0.6412429378531074	0.6372646184340932	0.5524553571428571	0.6166822867853796	0.5486631016042781	0.6007259528130672	0.5835806132542037	0.7241770715096482	0.6102449888641426	0.6923976608187135	0.5267857142857143	0.6525345622119816	0.0	0.6699819168173599	0.569215876089061	0.9285714285714286	0.5732860520094563	0.5805405405405405	0.7956284153005464	0.7623421354764638	0.6518171160609613	0.6363636363636364	0.7295081967213115	0.7255594817432274	0.6615566037735849	0.6383928571428571	0.7728260869565218	0.7045977011494253	0.6719817767653758	0.6314606741573033	0.6699239956568946	0.7485380116959064	0.6198179979777553	0.63347022587269	0.6984866123399301	0.9206642066420664	0.5675977653631284	0.5958333333333333	0.7565011820330969	0.7367816091954023	0.7790697674418605	0.800910125142207	0.8074245939675174	0.9364278506559032	0.966497461928934	0.9417840375586854
TownsendFarm_3_big	0.7304560260586319	0.690712353471596	0.6695205479452054	0.6338273757628596	0.7133620689655172	0.6365217391304347	0.5636025998142989	0.6017391304347826	0.5723502304147465	0.5592592592592592	0.6489547038327527	0.5411877394636015	0.5958549222797928	0.589126559714795	0.625	0.6056201550387597	0.6142983230361871	0.651541095890411	0.7684691546077684	0.689922480620155	0.6506666666666666	0.6830154405086285	0.6429277942631059	0.6675257731958762	0.6465028355387523	0.617948717948718	0.6435643564356436	0.6375	0.5666305525460456	0.6504524886877828	0.6508704061895552	0.4721669980119284	0.6699819168173599	0.0	0.6646603611349957	0.8809723386420788	0.7406679764243614	0.6418786692759295	0.8099089989888777	0.7231450719822813	0.6266816143497758	0.6609989373007439	0.6620530565167243	0.6807297605473204	0.5930232558139535	0.6134903640256959	0.7776649746192893	0.6494382022471911	0.594563986409966	0.5930359085963003	0.5571587125416204	0.7091319052987599	0.6703601108033241	0.685981308411215	0.5981198589894242	0.8893844781445138	0.6306760847628657	0.6184466019417476	0.694090382387022	0.6926503340757239	0.7128146453089245	0.7497231450719822	0.7159487776484285	0.9123314065510597	0.9284313725490196	0.9161406672678089
ChurchFarm	0.6005361930294906	0.6183712121212122	0.6461405030355594	0.6717299578059072	0.7450365726227796	0.631624674196351	0.7082294264339152	0.6816326530612244	0.6813559322033899	0.6606683804627249	0.6638078902229846	0.660245183887916	0.6809369951534734	0.7104622871046229	0.7337180544105524	0.7259911894273128	0.6334488734835355	0.6024734982332155	0.7449768160741885	0.7007648183556405	0.6796536796536796	0.6730418943533698	0.6084762865792129	0.6285211267605634	0.6096618357487923	0.617872340425532	0.590316573556797	0.7579814624098867	0.6713286713286714	0.7328405491024287	0.5561277033985582	0.6970464135021097	0.569215876089061	0.6646603611349957	0.0	0.8863070539419087	0.624332977588047	0.633692458374143	0.805247225025227	0.7815126050420168	0.7058823529411765	0.6843198338525441	0.7689873417721519	0.7656415694591728	0.7094379639448568	0.7005988023952096	0.7816901408450704	0.7484472049689441	0.7213114754098361	0.6666666666666666	0.699502487562189	0.7612903225806451	0.6501865671641791	0.6478468899521531	0.748696558915537	0.8920353982300885	0.6095820591233435	0.6572769953051644	0.7897545357524013	0.7786970010341262	0.8096740273396424	0.831275720164609	0.837696335078534	0.9170638703527169	0.9341085271317829	0.9166666666666666
StowellFarms_1_adj	0.9352290679304898	0.9264705882352942	0.9247397918334668	0.940625	0.9221491228070176	0.9255740300870943	0.9243156199677939	0.9295019157088122	0.9330143540669856	0.9308426073131956	0.9228295819935691	0.916597853014038	0.9312688821752266	0.9297971918876755	0.9267100977198697	0.9190140845070423	0.9265402843601895	0.9285153181461115	0.8724939855653568	0.8747534516765286	0.8790737564322469	0.9083700440528635	0.9108818011257036	0.9193548387096774	0.9261213720316622	0.9226053639846743	0.9280397022332506	0.9190371991247265	0.9193391642371235	0.9161147902869757	0.9197080291970803	0.9228269699431356	0.9285714285714286	0.8809723386420788	0.8863070539419087	0.0	0.9300699300699301	0.9191919191919192	0.8728121353558926	0.8838862559241706	0.9131832797427653	0.9106957424714434	0.8990719257540604	0.8844339622641509	0.9046052631578947	0.9116465863453815	0.8703071672354948	0.8852643419572553	0.9225941422594143	0.9169169169169169	0.911	0.8800959232613909	0.9275741710296684	0.9292114695340502	0.9064587973273942	0.7631578947368421	0.9137440758293839	0.9226666666666666	0.9056152927120669	0.9228187919463087	0.9234393404004712	0.9300699300699301	0.9240048250904704	0.8409090909090909	0.7698744769874477	0.8622273249138921
MannorFmAltonBarnes	0.6015118790496761	0.6545866364665912	0.6930091185410334	0.7149901380670611	0.710124826629681	0.6570545829042225	0.7182817182817183	0.7001934235976789	0.6927772126144456	0.6856561546286877	0.674562306900103	0.6816753926701571	0.69164265129683	0.7341650671785028	0.75	0.7255965292841648	0.6687054026503568	0.6170886075949367	0.7887197851387645	0.7016706443914081	0.7018633540372671	0.6613995485327314	0.6080402010050251	0.674562306900103	0.6062052505966588	0.6564051638530288	0.6280353200883002	0.7483266398929049	0.671267252195734	0.7132963988919667	0.5737704918032787	0.7345924453280318	0.5732860520094563	0.7406679764243614	0.624332977588047	0.9300699300699301	0.0	0.639225181598063	0.8096479791395046	0.7601115760111576	0.6835616438356165	0.6630872483221476	0.7624309392265194	0.7369165487977369	0.6897506925207756	0.6765083440308087	0.7728459530026109	0.7426273458445041	0.7076719576719577	0.6941624365482234	0.7146401985111662	0.7643758765778401	0.672686230248307	0.6888633754305397	0.7343324250681199	0.9136212624584718	0.6605392156862745	0.6616628175519631	0.7776203966005666	0.7652645861601085	0.7873239436619718	0.8166894664842681	0.82328190743338	0.9399509803921569	0.9676214196762142	0.9389140271493213
HommingtonFarm	0.654178674351585	0.5541899441340782	0.5755102040816327	0.6267056530214425	0.6093959731543624	0.5433884297520661	0.6328740157480315	0.6017357762777242	0.6020100502512563	0.5921450151057401	0.5321390937829295	0.6014344262295082	0.6203007518796992	0.6441484300666033	0.6817307692307693	0.651578947368421	0.5851703406813628	0.6107843137254902	0.7790794979079498	0.6907894736842105	0.6494538232373386	0.661139896373057	0.5883720930232558	0.5428870292887029	0.5339470655926352	0.5765853658536585	0.58	0.6653846153846154	0.5792682926829268	0.674775928297055	0.5221027479091995	0.6506849315068494	0.5805405405405405	0.6418786692759295	0.633692458374143	0.9191919191919192	0.639225181598063	0.0	0.7897862232779097	0.7227214377406932	0.5118549511854951	0.631055900621118	0.6867627785058977	0.6975228161668839	0.6066225165562914	0.6184690157958688	0.7577197149643705	0.6851385390428212	0.6529850746268657	0.5865504358655044	0.6290516206482593	0.7426751592356687	0.5514124293785311	0.5454545454545454	0.6815286624203821	0.9173306772908366	0.555421686746988	0.5443037974683544	0.7300131061598951	0.6770833333333334	0.7276315789473684	0.7708860759493671	0.7516512549537648	0.9317931793179318	0.9553072625698324	0.9357798165137615
ThropeManor_1	0.8321884200196271	0.7966666666666666	0.8066465256797583	0.8346303501945526	0.8060781476121563	0.8033932135728543	0.8136958710976838	0.8222433460076045	0.827037773359841	0.8235877106045589	0.806060606060606	0.7788359788359789	0.818609022556391	0.8156097560975609	0.8329979879275654	0.7882219705549264	0.8061630218687873	0.8035714285714286	0.7355623100303952	0.6858288770053476	0.7016949152542373	0.7560414269275029	0.7540372670807454	0.7926455566905005	0.7795637198622273	0.7906976744186046	0.8008429926238145	0.7865497076023392	0.7831632653061225	0.7701492537313432	0.7872340425531915	0.8093781855249745	0.7956284153005464	0.8099089989888777	0.805247225025227	0.8728121353558926	0.8096479791395046	0.7897862232779097	0.0	0.6412478336221837	0.7540029112081513	0.7307692307692307	0.7117263843648208	0.695364238410596	0.7372372372372372	0.7418478260869565	0.4762773722627737	0.6756756756756757	0.7855153203342619	0.7777777777777778	0.7636122177954847	0.7173553719008264	0.8073496659242761	0.803921568627451	0.7609022556390977	0.856396866840731	0.7741935483870968	0.7857142857142857	0.7553366174055829	0.810930576070901	0.7884615384615384	0.8325652841781874	0.8218298555377207	0.8253477588871716	0.9194029850746268	0.8635743519781719
ThropeManor_2	0.8077709611451943	0.745260663507109	0.7635782747603834	0.7693920335429769	0.7285714285714285	0.7552966101694916	0.7360350492880613	0.748712667353244	0.7338444687842278	0.73449401523395	0.7521551724137931	0.6875725900116144	0.7443991853360489	0.7367303609341825	0.7516483516483516	0.6941323345817728	0.7544973544973544	0.7452229299363057	0.7484662576687117	0.6397163120567376	0.6510791366906474	0.6687657430730478	0.6643929058663028	0.7494600431965442	0.7125154894671624	0.7289719626168224	0.7511210762331838	0.6978998384491115	0.6993006993006993	0.6776859504132231	0.7219387755102041	0.7331118493909191	0.7623421354764638	0.7231450719822813	0.7815126050420168	0.8838862559241706	0.7601115760111576	0.7227214377406932	0.6412478336221837	0.0	0.6270627062706271	0.6238095238095238	0.5473484848484849	0.49606299212598426	0.5913793103448276	0.6080246913580247	0.6183986371379898	0.5210237659963437	0.6582278481012658	0.6880466472303207	0.658284023668639	0.5593869731800766	0.7476076555023924	0.7555282555282555	0.6324786324786325	0.8579088471849866	0.6972972972972973	0.6962025316455697	0.6098484848484849	0.7259380097879282	0.7044247787610619	0.7353951890034365	0.7433628318584071	0.8711656441717791	0.9164086687306502	0.8825966850828729
ThropeManor_3	0.7263374485596708	0.6357056694813028	0.6568627450980392	0.658772874058127	0.5942028985507246	0.6004489337822672	0.6512651265126512	0.6409714889123548	0.5949656750572082	0.6029411764705882	0.5845799769850403	0.6183908045977011	0.660164271047228	0.6502673796791444	0.671067106710671	0.6399026763990268	0.5887005649717514	0.6516129032258065	0.7865168539325843	0.6765083440308087	0.6685205784204672	0.6795321637426901	0.5986666666666667	0.6164229471316085	0.5829081632653061	0.6285714285714286	0.6177156177156177	0.604133545310016	0.5726495726495726	0.618066561014263	0.5942408376963351	0.6503884572697003	0.6518171160609613	0.6266816143497758	0.7058823529411765	0.9131832797427653	0.6835616438356165	0.5118549511854951	0.7540029112081513	0.6270627062706271	0.0	0.6191176470588236	0.6086235489220564	0.5973154362416108	0.5133779264214047	0.5760233918128655	0.7165697674418605	0.5813204508856683	0.5780525502318392	0.5317220543806647	0.5602941176470588	0.6837060702875399	0.60125	0.6071887034659821	0.5980707395498392	0.9078014184397163	0.5904761904761905	0.55	0.6589018302828619	0.5970394736842105	0.6510067114093959	0.7113237639553429	0.6944908180300501	0.9283819628647215	0.9539295392953929	0.9295261239368166
MannorFmBroadChalke	0.6983640081799591	0.6504629629629629	0.6791666666666667	0.665625	0.7047075606276747	0.6405090137857901	0.6740273396424816	0.6673387096774194	0.6705263157894736	0.6344086021505376	0.6698212407991588	0.6101123595505618	0.6732673267326733	0.6925403225806451	0.7119170984455958	0.6716589861751152	0.6597077244258872	0.6558915537017727	0.7431539187913125	0.6385696040868455	0.6219239373601789	0.6224852071005917	0.5324324324324324	0.6585365853658537	0.5904059040590406	0.6221532091097308	0.6218961625282167	0.678726483357453	0.6117804551539491	0.6700879765395894	0.6172069825436409	0.6775898520084567	0.6363636363636364	0.6609989373007439	0.6843198338525441	0.9106957424714434	0.6630872483221476	0.631055900621118	0.7307692307692307	0.6238095238095238	0.6191176470588236	0.0	0.6257861635220126	0.6086261980830671	0.5893129770992367	0.5334302325581395	0.6810344827586207	0.5864197530864198	0.6017569546120058	0.6052631578947368	0.612859097127223	0.5918032786885246	0.6518691588785047	0.6554621848739496	0.6401799100449775	0.8900462962962963	0.6018276762402088	0.5928217821782178	0.6586921850079744	0.7492957746478873	0.7496274217585693	0.7817919075144508	0.7769461077844312	0.9108527131782945	0.9423328964613368	0.9095238095238095
