	Whitelands_2018/19_	Castle_Field_West_(W)	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
BigleyFm_1	0.6911306319070558	0.582034570699915	0.5843015018418816	0.5553981297818079	0.5874185321620856	0.5633323887786909	0.5182771323321054	0.5752337772740153	0.563049022385945	0.5502975347123831	0.5868517993765939	0.5026919807310853	0.5233777274015302	0.5273448568999717	0.47237177670728253	0.46868801360158685	0.5587985264947577	0.6095211107962596	0.6248228960045339	0.5230943610087844	0.4930575233777274	0.5483139699631624	0.5049589118730519	0.5627656559931992	0.5531311986398413	0.5327288183621423	0.5871351657693398	0.5392462453952961	0.4675545480306036	0.4678379144233494	0.5964862567299518	0.4822896004533862	0.5672995182771323	0.4675545480306036	0.6177387361858884	0.7888920374043639	0.6633607254179654	0.54576367242845	0.5525644658543497	0.3899121564182488	0.47605553981297816	0.47463870784924905	0.0	0.3610087843581751	0.40464720884103145	0.46132048739019554	0.4998583168036271	0.3729101728534996	0.45763672428449986	0.45565315953527913	0.451119297251346	0.4831396996316237	0.5284783224709549	0.5953527911589686	0.41258146783791444	0.7869084726551431	0.5060923774440351	0.4885236610937943	0.43808444318503825	0.531595352791159	0.4718050439217909	0.5596486256729952	0.5080759421932559	0.7699064890903938	0.8007934258996883	0.7786908472655143
BigleyFm_2	0.6741286483423066	0.5970529895154435	0.6188722017568716	0.6406914139982998	0.5423632757155001	0.5831680362708983	0.5480306035704166	0.5811844715216775	0.5721167469538113	0.5809011051289317	0.604137149334089	0.5196939642958345	0.5655993199206574	0.5653159535279116	0.5976197223009351	0.5760838764522528	0.577217342023236	0.6044205157268348	0.5976197223009351	0.5140266364409181	0.48257296684613205	0.5596486256729952	0.5296117880419382	0.5843015018418816	0.5636157551714367	0.5434967412864834	0.5743836780957778	0.6191555681496175	0.5171436667611221	0.5375460470388213	0.585151601020119	0.54576367242845	0.5891187305185605	0.5355624822896005	0.6200056673278549	0.7874752054406348	0.6528761688863701	0.5681496174553698	0.5381127798243128	0.3241711533012185	0.4995749504108813	0.46302068574667044	0.3610087843581751	0.0	0.44233493907622556	0.45196939642958345	0.4958911873051856	0.3335222442618305	0.515726834797393	0.5191272315103429	0.5123264380844432	0.4516860300368376	0.5596486256729952	0.6137716066874469	0.48994049305752335	0.7809577784074808	0.5505809011051289	0.5525644658543497	0.48994049305752335	0.6256729951827713	0.59931992065741	0.6653442901671862	0.607254179654293	0.7639557948427317	0.8084443185038255	0.7667894587701899
NorringtonMannorFm_1	0.5843015018418816	0.5182771323321054	0.5114763389062057	0.5001416831963729	0.5735335789175404	0.47662227259846984	0.4528194956078209	0.4712383111362992	0.45621989232077076	0.4412014735052423	0.48682346273731936	0.4071975063757438	0.4525361292150751	0.4383678095777841	0.4831396996316237	0.4553697931425333	0.4465854349674129	0.5072258430150184	0.6270898271465004	0.5242278265797676	0.49334088977047325	0.5066591102295268	0.4346840464720884	0.484273165202607	0.45848682346273734	0.4610371209974497	0.448002266931142	0.45848682346273734	0.36667611221309154	0.39784641541513177	0.4749220742419949	0.38197789742136584	0.49645792009067724	0.38707849249079057	0.5123264380844432	0.8554831396996316	0.5545480306035704	0.4553697931425333	0.6112213091527345	0.45905355624822897	0.37971096627939926	0.43213374893737605	0.40464720884103145	0.44233493907622556	0.0	0.3751771039954661	0.5548313969963162	0.4173986965145934	0.35052422782657977	0.35562482289600456	0.353357891754038	0.47378860867101164	0.4582034570699915	0.4777557381694531	0.3814111646358742	0.8022102578634174	0.43950127514876736	0.4137149334088977	0.4559365259280249	0.4800226693114197	0.4661377160668745	0.5556814961745536	0.5171436667611221	0.821762538962879	0.8773023519410598	0.8203457069991499
NorringtonMannorFm_2	0.5681496174553698	0.5035420799093228	0.517427033153868	0.5256446585434967	0.6296401246812128	0.49192405780674414	0.45905355624822897	0.46415415131765375	0.4610371209974497	0.4582034570699915	0.5111929725134599	0.4128648342306602	0.4582034570699915	0.46727118163785775	0.5109096061207141	0.5038254463020686	0.47237177670728253	0.523661093794276	0.6248228960045339	0.5140266364409181	0.4885236610937943	0.48087276848965715	0.421082459620289	0.5032587135165769	0.4703882119580618	0.468404647208841	0.47803910456219895	0.5775007084159819	0.44035137432700483	0.5154434684046472	0.48682346273731936	0.487390195522811	0.4939076225559649	0.47463870784924905	0.5262113913289884	0.8620005667327855	0.5477472371776707	0.47322187588552	0.5885519977330689	0.45196939642958345	0.4706715783508076	0.37376027203173706	0.46132048739019554	0.45196939642958345	0.3751771039954661	0.0	0.5395296117880419	0.40606404080476055	0.436950977614055	0.46075375460470386	0.45933692264097475	0.43666761122130915	0.5089260413714933	0.5145933692264097	0.48172286766789457	0.7982431283649759	0.46273731935392465	0.4414848398979881	0.468404647208841	0.5732502125247946	0.5517143666761122	0.6384244828563332	0.6180221025786342	0.8234627373193539	0.8818362142249929	0.8228960045338622
ManorFmBerwickStJohn_1	0.6993482572966846	0.6222725984698215	0.6406914139982998	0.7016151884386512	0.6871635024086143	0.6256729951827713	0.6364409181071125	0.654576367242845	0.6693114196656277	0.6540096344573534	0.6602436950977614	0.604137149334089	0.6452252762822329	0.6500425049589119	0.6724284499858317	0.6534429016718617	0.6338906205724001	0.630773590252196	0.5602153584584868	0.4531028620005667	0.47803910456219895	0.5828846698781525	0.5582317937092661	0.6086710116180221	0.6021535845848682	0.5845848682346274	0.6171720034003967	0.6897137999433267	0.5967696231226977	0.589968829696798	0.635590818928875	0.6457920090677246	0.6236894304335506	0.6338906205724001	0.6276565599319921	0.7333522244261831	0.6727118163785775	0.6149050722584302	0.2927174837064324	0.4610371209974497	0.5840181354491357	0.5001416831963729	0.4998583168036271	0.4958911873051856	0.5548313969963162	0.5395296117880419	0.0	0.45621989232077076	0.6231226976480589	0.6055539812978181	0.5950694247662227	0.5446302068574667	0.5862850665911022	0.6449419098894871	0.6055539812978181	0.7293850949277416	0.5925191272315103	0.593085860017002	0.5860017001983565	0.6891470671578351	0.6559931992065741	0.730235194105979	0.6763955794842732	0.6803627089827147	0.7716066874468688	0.7152167752904506
ManorFmBerwickStJohn_3	0.6647775573816945	0.5854349674128648	0.5865684329838481	0.6089543780107679	0.6540096344573534	0.5514310002833664	0.5188438651175971	0.559931992065741	0.5553981297818079	0.5553981297818079	0.582034570699915	0.48540663077359025	0.542646642108246	0.5417965429300085	0.5797676395579484	0.5466137716066874	0.5511476338906206	0.585151601020119	0.5511476338906206	0.4587701898554831	0.4332672145083593	0.5168603003683763	0.5086426749787475	0.5718333805610655	0.5471805043921791	0.522244261830547	0.5613488240294701	0.6032870501558515	0.4865400963445735	0.5128931708699348	0.5732502125247946	0.5041088126948144	0.567866251062624	0.4930575233777274	0.6018702181921224	0.7514876735619156	0.6520260697081326	0.5553981297818079	0.4667044488523661	0.39302918673845283	0.5009917823746104	0.4086143383394729	0.3729101728534996	0.3335222442618305	0.4173986965145934	0.40606404080476055	0.45621989232077076	0.0	0.484273165202607	0.5103428733352224	0.47322187588552	0.36242561632190423	0.5542646642108245	0.6004533862283933	0.45196939642958345	0.7639557948427317	0.5262113913289884	0.5194105979030887	0.4550864267497875	0.6021535845848682	0.5743836780957778	0.6474922074241994	0.578917540379711	0.7376027203173704	0.7667894587701899	0.736469254746387
Jemma_1	0.5964862567299518	0.5318787191839048	0.5451969396429583	0.47577217342023237	0.6129215075092094	0.47803910456219895	0.4706715783508076	0.49475772173420235	0.47152167752904506	0.4567866251062624	0.5177103995466138	0.43808444318503825	0.4539529611788042	0.44913573250212524	0.451119297251346	0.4358175120430717	0.4692547463870785	0.5284783224709549	0.6812128081609521	0.5712666477755738	0.5545480306035704	0.5117597052989515	0.44035137432700483	0.525077925758005	0.46868801360158685	0.4998583168036271	0.49617455369793145	0.4193822612638141	0.3635590818928875	0.40153017852082745	0.5114763389062057	0.41824879569283085	0.5058090110512893	0.4012468121280816	0.5471805043921791	0.8982714650042505	0.5565315953527912	0.49702465287616887	0.6693114196656277	0.5485973363559082	0.4219325587985265	0.47463870784924905	0.45763672428449986	0.515726834797393	0.35052422782657977	0.436950977614055	0.6231226976480589	0.484273165202607	0.0	0.35704165485973366	0.3635590818928875	0.5055256446585435	0.5196939642958345	0.5103428733352224	0.36015868517993765	0.8356474922074242	0.47945593652592805	0.4145650325871352	0.49192405780674414	0.4565032587135166	0.465287616888637	0.5327288183621423	0.5128931708699348	0.8775857183338056	0.919523944460187	0.872201756871635
Jemma_2	0.5712666477755738	0.457353357891754	0.47747237177670726	0.4485689997166336	0.5477472371776707	0.4471521677529045	0.47293850949277416	0.46443751771039954	0.4661377160668745	0.4565032587135166	0.4661377160668745	0.4429016718617172	0.4720884103145367	0.44488523661093793	0.4624539529611788	0.4406347407197506	0.4375177103995466	0.5117597052989515	0.6559931992065741	0.5582317937092661	0.5284783224709549	0.5449135732502125	0.4426183054689714	0.45905355624822897	0.4355341456503259	0.46047038821195807	0.4681212808160952	0.41541513176537265	0.3329555114763389	0.36299234910739586	0.46727118163785775	0.41031453669594786	0.4689713799943327	0.4086143383394729	0.509492774156985	0.8659676962312269	0.5505809011051289	0.42419948994049306	0.6630773590252196	0.5613488240294701	0.36894304335505806	0.4893737602720317	0.45565315953527913	0.5191272315103429	0.35562482289600456	0.46075375460470386	0.6055539812978181	0.5103428733352224	0.35704165485973366	0.0	0.33607254179654295	0.5587985264947577	0.4120147350524228	0.4275998866534429	0.3859450269198073	0.8404647208841032	0.4128648342306602	0.3887786908472655	0.5009917823746104	0.4173986965145934	0.46217058656843296	0.5432133748937376	0.4550864267497875	0.8515160102011902	0.8957211674695381	0.8566166052706149
Jemma_7	0.589968829696798	0.5140266364409181	0.5049589118730519	0.5049589118730519	0.5514310002833664	0.4692547463870785	0.43383394729385094	0.44318503825446304	0.4465854349674129	0.4414848398979881	0.47605553981297816	0.403797109662794	0.4378010767922924	0.4077642391612355	0.45848682346273734	0.39812978180787756	0.43950127514876736	0.5120430716916974	0.6389912156418249	0.5616321904222159	0.5247945593652593	0.5539812978180788	0.4814395012751488	0.47832247095494473	0.45933692264097475	0.4720884103145367	0.4754888070274865	0.4052139416265231	0.3525077925758005	0.35137432700481724	0.49050722584301504	0.39217908756021536	0.504675545480306	0.38566166052706147	0.5420799093227543	0.8546330405213942	0.5854349674128648	0.46500425049589117	0.648342306602437	0.5372626806460754	0.41343156701615186	0.509492774156985	0.451119297251346	0.5123264380844432	0.353357891754038	0.45933692264097475	0.5950694247662227	0.47322187588552	0.3635590818928875	0.33607254179654295	0.0	0.5437801076792292	0.4304335505809011	0.47378860867101164	0.33040521394162653	0.8333805610654577	0.4465854349674129	0.4057806744120147	0.48824029470104846	0.4531028620005667	0.43950127514876736	0.5035420799093228	0.43241711533012184	0.8449985831680362	0.8835364125814679	0.83593085860017
Jemma_4	0.6565599319920657	0.6007367526211391	0.6304902238594503	0.6358741853216209	0.7041654859733636	0.6069708132615472	0.5670161518843865	0.5956361575517144	0.5919523944460187	0.5953527911589686	0.6398413148200623	0.5279115896854633	0.589968829696798	0.5828846698781525	0.6123547747237178	0.6038537829413432	0.5981864550864268	0.6083876452252763	0.5525644658543497	0.47605553981297816	0.48824029470104846	0.5191272315103429	0.5012751487673562	0.5981864550864268	0.5667327854916407	0.5556814961745536	0.572400113346557	0.6574100311703032	0.537829413431567	0.5803343723434401	0.5956361575517144	0.5814678379144234	0.583451402663644	0.5670161518843865	0.5896854633040521	0.8092944176820629	0.6358741853216209	0.5970529895154435	0.5650325871351658	0.4412014735052423	0.5715500141683196	0.41173136865967697	0.4831396996316237	0.4516860300368376	0.47378860867101164	0.43666761122130915	0.5446302068574667	0.36242561632190423	0.5055256446585435	0.5587985264947577	0.5437801076792292	0.0	0.6117880419382261	0.6358741853216209	0.5262113913289884	0.7211674695381127	0.5511476338906206	0.5587985264947577	0.4967412864834231	0.6627939926324737	0.6242561632190422	0.7021819212241428	0.67186171720034	0.7033153867951261	0.8036270898271465	0.7245678662510626
Jemma_5	0.5420799093227543	0.40011334655709835	0.42930008500991784	0.5009917823746104	0.5296117880419382	0.4341173136865968	0.5233777274015302	0.49702465287616887	0.48994049305752335	0.4667044488523661	0.4222159251912723	0.4879569283083026	0.5128931708699348	0.5160102011901389	0.5468971379994333	0.5514310002833664	0.440068007934259	0.4975913856616605	0.6418248795692831	0.5692830830263531	0.5219608954378011	0.5675828846698782	0.468404647208841	0.39812978180787756	0.42561632190422216	0.45480306035704166	0.4633040521394163	0.5653159535279116	0.4346840464720884	0.49050722584301504	0.4222159251912723	0.5185604987248512	0.44970246528761687	0.5151601020119014	0.4720884103145367	0.8543496741286484	0.5324454519693964	0.39302918673845283	0.6440918107112497	0.5803343723434401	0.4434684046472088	0.5052422782657977	0.5284783224709549	0.5596486256729952	0.4582034570699915	0.5089260413714933	0.5862850665911022	0.5542646642108245	0.5196939642958345	0.4120147350524228	0.4304335505809011	0.6117880419382261	0.0	0.3213374893737603	0.5032587135165769	0.8356474922074242	0.40039671294984414	0.3984131482006234	0.582034570699915	0.540946443751771	0.5970529895154435	0.6690280532728818	0.593085860017002	0.8387645225276282	0.8818362142249929	0.8398979880986115
Jemma_6	0.5372626806460754	0.39642958345140267	0.4318503825446302	0.5009917823746104	0.551997733068858	0.41853216208557664	0.5344290167186172	0.49277415698498156	0.49419098894871066	0.47945593652592805	0.42703315386795127	0.5049589118730519	0.5239444601870218	0.5313119863984131	0.5633323887786909	0.5616321904222159	0.44545196939642956	0.49560782091243977	0.6681779540946444	0.5857183338056107	0.5551147633890621	0.5735335789175404	0.4582034570699915	0.3763105695664494	0.4120147350524228	0.4539529611788042	0.45026919807310856	0.567866251062624	0.451119297251346	0.5273448568999717	0.4054973080192689	0.5296117880419382	0.4579200906772457	0.5392462453952961	0.46273731935392465	0.8835364125814679	0.5233777274015302	0.38056106545763674	0.6820629073391896	0.6188722017568716	0.45423632757155	0.5117597052989515	0.5953527911589686	0.6137716066874469	0.4777557381694531	0.5145933692264097	0.6449419098894871	0.6004533862283933	0.5103428733352224	0.4275998866534429	0.47378860867101164	0.6358741853216209	0.3213374893737603	0.0	0.5369793142533296	0.8472655143100029	0.40974780391045623	0.4091810711249646	0.6030036837631056	0.54576367242845	0.6098044771890054	0.673561915556815	0.6083876452252763	0.8761688863700765	0.9144233493907623	0.8756021535845848
Jemma_9	0.6579767639557949	0.5670161518843865	0.5706999149900822	0.5165769339756305	0.5970529895154435	0.506375743836781	0.4397846415415132	0.5001416831963729	0.48909039387928593	0.4633040521394163	0.5276282232927175	0.41343156701615186	0.4601870218192122	0.44545196939642956	0.4508359308586002	0.3984131482006234	0.5089260413714933	0.5491640691413998	0.6457920090677246	0.5661660527061491	0.5415131765372627	0.5545480306035704	0.5103428733352224	0.5466137716066874	0.5052422782657977	0.5029753471238311	0.5191272315103429	0.4375177103995466	0.3884953244545197	0.38254463020685747	0.5562482289600453	0.39727968262964014	0.5406630773590252	0.3802776990648909	0.5928024936242562	0.8515160102011902	0.6270898271465004	0.5165769339756305	0.643525077925758	0.520544063474072	0.4457353357891754	0.5026919807310853	0.41258146783791444	0.48994049305752335	0.3814111646358742	0.48172286766789457	0.6055539812978181	0.45196939642958345	0.36015868517993765	0.3859450269198073	0.33040521394162653	0.5262113913289884	0.5032587135165769	0.5369793142533296	0.0	0.826579767639558	0.5001416831963729	0.4579200906772457	0.42278265797676395	0.44913573250212524	0.43015018418815526	0.4814395012751488	0.42930008500991784	0.8333805610654577	0.8818362142249929	0.8262964012468121
HomeFarm_WoodlandTrust_Hampshire_good_1c	0.8654009634457354	0.8506659110229526	0.8557665060923775	0.869084726551431	0.8648342306602437	0.848682346273732	0.8387645225276282	0.8449985831680362	0.8478322470954944	0.846982147917257	0.8554831396996316	0.8226126381411165	0.8418815528478323	0.8398979880986115	0.8447152167752905	0.8466987815245112	0.8444318503825446	0.8413148200623406	0.6741286483423066	0.6959478605837348	0.7106829130065174	0.790308869368093	0.7897421365826013	0.8268631340323037	0.8257296684613205	0.8206290733918957	0.8260130348540663	0.8603003683763105	0.8353641258146783	0.8345140266364409	0.8432983848115614	0.8305468971379995	0.8498158118447152	0.8027769906489091	0.7999433267214509	0.6534429016718617	0.8656843298384812	0.837631056956645	0.7305185604987249	0.7503542079909322	0.8342306602436951	0.7914423349390762	0.7869084726551431	0.7809577784074808	0.8022102578634174	0.7982431283649759	0.7293850949277416	0.7639557948427317	0.8356474922074242	0.8404647208841032	0.8333805610654577	0.7211674695381127	0.8356474922074242	0.8472655143100029	0.826579767639558	0.0	0.8305468971379995	0.8302635307452536	0.8027769906489091	0.8534995749504108	0.8268631340323037	0.8506659110229526	0.8631340323037687	0.48030603570416547	0.6432417115330122	0.563049022385945
Crux_easton_70b1	0.534712383111363	0.41994899404930575	0.42844998583168037	0.4726551431000283	0.559931992065741	0.41258146783791444	0.5049589118730519	0.47010484556531595	0.4706715783508076	0.4525361292150751	0.4233493907622556	0.4698214791725701	0.4862567299518277	0.5029753471238311	0.5296117880419382	0.5259280249362426	0.42504958911873053	0.46557098328138286	0.6259563615755172	0.523661093794276	0.5004250495891187	0.5012751487673562	0.41399829980164354	0.41484839897988096	0.38622839331255315	0.4137149334088977	0.44488523661093793	0.540946443751771	0.39642958345140267	0.4667044488523661	0.4057806744120147	0.4939076225559649	0.4114480022669311	0.4856899971663361	0.4434684046472088	0.8330971946727118	0.5154434684046472	0.3794275998866534	0.6242561632190422	0.5420799093227543	0.42419948994049306	0.4618872201756872	0.5060923774440351	0.5505809011051289	0.43950127514876736	0.46273731935392465	0.5925191272315103	0.5262113913289884	0.47945593652592805	0.4128648342306602	0.4465854349674129	0.5511476338906206	0.40039671294984414	0.40974780391045623	0.5001416831963729	0.8305468971379995	0.0	0.3522244261830547	0.5562482289600453	0.5290450552564466	0.563049022385945	0.6389912156418249	0.5695664494190988	0.8356474922074242	0.8614338339472939	0.8427316520260697
Crux_easton_70b2	0.5318787191839048	0.4222159251912723	0.4389345423632757	0.4327004817228677	0.5366959478605837	0.3947293850949277	0.4777557381694531	0.46160385378294133	0.4582034570699915	0.4383678095777841	0.4239161235477472	0.4304335505809011	0.4553697931425333	0.46415415131765375	0.4939076225559649	0.48965712666477756	0.4071975063757438	0.4531028620005667	0.635590818928875	0.529895154434684	0.4973080192689147	0.5004250495891187	0.4077642391612355	0.41484839897988096	0.3734769056389912	0.40748087276848965	0.44176820629073393	0.498441484839898	0.3734769056389912	0.44743553414565035	0.4151317653726268	0.465287616888637	0.4233493907622556	0.45338622839331255	0.46585434967412864	0.8532162085576651	0.5134599036554265	0.3887786908472655	0.6333238877869085	0.5338622839331255	0.40039671294984414	0.4499858316803627	0.4885236610937943	0.5525644658543497	0.4137149334088977	0.4414848398979881	0.593085860017002	0.5194105979030887	0.4145650325871352	0.3887786908472655	0.4057806744120147	0.5587985264947577	0.3984131482006234	0.4091810711249646	0.4579200906772457	0.8302635307452536	0.3522244261830547	0.0	0.5307452536129215	0.4754888070274865	0.5273448568999717	0.6004533862283933	0.5443468404647209	0.8466987815245112	0.8818362142249929	0.8540663077359025
Martin_Down_arabel_reversion	0.7021819212241428	0.582034570699915	0.5916690280532729	0.5803343723434401	0.6327571550014168	0.5689997166336073	0.4661377160668745	0.5522810994616039	0.5466137716066874	0.534712383111363	0.5862850665911022	0.4726551431000283	0.5233777274015302	0.5032587135165769	0.5253612921507509	0.4939076225559649	0.5755171436667611	0.6117880419382261	0.6548597336355908	0.5831680362708983	0.5556814961745536	0.5616321904222159	0.5321620855766506	0.5871351657693398	0.5604987248512326	0.5718333805610655	0.577217342023236	0.5395296117880419	0.4805894020969113	0.5041088126948144	0.6282232927174837	0.5035420799093228	0.6035704165485973	0.498441484839898	0.6460753754604703	0.8466987815245112	0.6809294417682062	0.5661660527061491	0.6273731935392463	0.4805894020969113	0.5066591102295268	0.5154434684046472	0.43808444318503825	0.48994049305752335	0.4559365259280249	0.468404647208841	0.5860017001983565	0.4550864267497875	0.49192405780674414	0.5009917823746104	0.48824029470104846	0.4967412864834231	0.582034570699915	0.6030036837631056	0.42278265797676395	0.8027769906489091	0.5562482289600453	0.5307452536129215	0.0	0.46358741853216207	0.39954661377160666	0.5162935675828847	0.4681212808160952	0.8036270898271465	0.858033437234344	0.8047605553981297
Parsonage_down_reversion	0.6738452819495608	0.5525644658543497	0.5517143666761122	0.5230943610087844	0.5681496174553698	0.5276282232927175	0.5103428733352224	0.5092094077642392	0.5225276282232927	0.5001416831963729	0.5060923774440351	0.5089260413714933	0.5202606970813262	0.4822896004533862	0.501558515160102	0.4735052422782658	0.5219608954378011	0.6049872485123264	0.7404363842448286	0.6571266647775574	0.6333238877869085	0.6234060640408048	0.5627656559931992	0.52677812411448	0.5188438651175971	0.5729668461320487	0.5556814961745536	0.4253329555114763	0.4525361292150751	0.44828563332388777	0.6024369509776141	0.49220742419948993	0.5896854633040521	0.4893737602720317	0.6347407197506376	0.8920374043638425	0.6517427033153868	0.522244261830547	0.7288183621422499	0.6248228960045339	0.4273165202606971	0.6293567582884669	0.531595352791159	0.6256729951827713	0.4800226693114197	0.5732502125247946	0.6891470671578351	0.6021535845848682	0.4565032587135166	0.4173986965145934	0.4531028620005667	0.6627939926324737	0.540946443751771	0.54576367242845	0.44913573250212524	0.8534995749504108	0.5290450552564466	0.4754888070274865	0.46358741853216207	0.0	0.34485689997166336	0.44771890053839614	0.36752621139132896	0.8875035420799093	0.9130065174270332	0.8869368092944176
TARGET_MartinDown	0.7052989515443469	0.5928024936242562	0.5865684329838481	0.5684329838481156	0.6035704165485973	0.5792009067724568	0.4930575233777274	0.5375460470388213	0.5483139699631624	0.5429300085009918	0.572400113346557	0.4981581184471522	0.5191272315103429	0.4885236610937943	0.47662227259846984	0.4159818645508643	0.5721167469538113	0.6412581467837914	0.7330688580334372	0.6443751771039955	0.6265230943610088	0.6194389345423633	0.570983281382828	0.5738169453102862	0.5692830830263531	0.6052706149050723	0.5854349674128648	0.41541513176537265	0.4678379144233494	0.4420515726834797	0.6313403230376877	0.5009917823746104	0.6222725984698215	0.48172286766789457	0.6588268631340323	0.883253046188722	0.6820629073391896	0.5619155568149617	0.6880136015868518	0.5885519977330689	0.49192405780674414	0.6231226976480589	0.4718050439217909	0.59931992065741	0.4661377160668745	0.5517143666761122	0.6559931992065741	0.5743836780957778	0.465287616888637	0.46217058656843296	0.43950127514876736	0.6242561632190422	0.5970529895154435	0.6098044771890054	0.43015018418815526	0.8268631340323037	0.563049022385945	0.5273448568999717	0.39954661377160666	0.34485689997166336	0.0	0.3326721450835931	0.3241711533012185	0.8591669028053273	0.894304335505809	0.8600170019835648
TARGET_St_Catherines	0.757155001416832	0.6644941909889487	0.6500425049589119	0.6015868517993765	0.6528761688863701	0.6361575517143667	0.5721167469538113	0.6095211107962596	0.621422499291584	0.6174553697931425	0.6347407197506376	0.5797676395579484	0.5828846698781525	0.5451969396429583	0.5256446585434967	0.4222159251912723	0.6316236894304336	0.6871635024086143	0.7747237177670728	0.7021819212241428	0.684613204873902	0.6755454803060357	0.6395579484273165	0.6370076508926041	0.6336072541796542	0.6585434967412865	0.6562765655993199	0.4582034570699915	0.5466137716066874	0.5075092094077642	0.6933975630490223	0.5562482289600453	0.6732785491640692	0.5505809011051289	0.7225843015018418	0.8982714650042505	0.7367526211391329	0.6344573533578918	0.7531878719183904	0.6633607254179654	0.5670161518843865	0.701898554831397	0.5596486256729952	0.6653442901671862	0.5556814961745536	0.6384244828563332	0.730235194105979	0.6474922074241994	0.5327288183621423	0.5432133748937376	0.5035420799093228	0.7021819212241428	0.6690280532728818	0.673561915556815	0.4814395012751488	0.8506659110229526	0.6389912156418249	0.6004533862283933	0.5162935675828847	0.44771890053839614	0.3326721450835931	0.0	0.40068007934259	0.880136015868518	0.9098894871068292	0.8826863134032303
TARGET_ParsonageDown	0.7424199489940493	0.6149050722584302	0.6202890337206007	0.5817512043071692	0.6032870501558515	0.5857183338056107	0.5415131765372627	0.5672995182771323	0.5758005100595069	0.5602153584584868	0.5905355624822896	0.5281949560782091	0.5633323887786909	0.5188438651175971	0.5162935675828847	0.45933692264097475	0.5786341739869652	0.6599603287050155	0.7398696514593369	0.684613204873902	0.6409747803910456	0.6695947860583735	0.6242561632190422	0.5865684329838481	0.6013034854066308	0.6143383394729385	0.61830546897138	0.4267497874752054	0.4706715783508076	0.43213374893737605	0.6559931992065741	0.4975913856616605	0.6344573533578918	0.5001416831963729	0.6925474638707849	0.8492490790592235	0.7225843015018418	0.5896854633040521	0.7137999433267215	0.619722300935109	0.5075092094077642	0.6540096344573534	0.5080759421932559	0.607254179654293	0.5171436667611221	0.6180221025786342	0.6763955794842732	0.578917540379711	0.5128931708699348	0.4550864267497875	0.43241711533012184	0.67186171720034	0.593085860017002	0.6083876452252763	0.42930008500991784	0.8631340323037687	0.5695664494190988	0.5443468404647209	0.4681212808160952	0.36752621139132896	0.3241711533012185	0.40068007934259	0.0	0.859733635590819	0.8682346273731936	0.8546330405213942
TARGET_KNEPP_A New_Barn_Field	0.8945877018985549	0.8713516576933975	0.8795692830830264	0.9056389912156418	0.8753187871918391	0.8682346273731936	0.869084726551431	0.8761688863700765	0.8818362142249929	0.8792859166902806	0.8824029470104846	0.8495324454519694	0.8705015585151601	0.8744686880136016	0.8815528478322471	0.8756021535845848	0.8744686880136016	0.858033437234344	0.6336072541796542	0.6599603287050155	0.6729951827713233	0.8197789742136583	0.8115613488240294	0.83593085860017	0.8500991782374611	0.8231793709266081	0.8540663077359025	0.8971379994332672	0.8481156134882403	0.8345140266364409	0.8679512609804477	0.8571833380561066	0.8662510626239728	0.8379144233493908	0.8356474922074242	0.701898554831397	0.9047888920374043	0.8546330405213942	0.6695947860583735	0.7265514310002834	0.8458486823462738	0.7832247095494475	0.7699064890903938	0.7639557948427317	0.821762538962879	0.8234627373193539	0.6803627089827147	0.7376027203173704	0.8775857183338056	0.8515160102011902	0.8449985831680362	0.7033153867951261	0.8387645225276282	0.8761688863700765	0.8333805610654577	0.48030603570416547	0.8356474922074242	0.8466987815245112	0.8036270898271465	0.8875035420799093	0.8591669028053273	0.880136015868518	0.859733635590819	0.0	0.5947860583734769	0.38339472938509495
