k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;__	1.0	30.0	44.0	56.0	140.0	1.0	1.0	12.0	27.5	34.0	1.0	21.5	44.0	52.0	83.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__;g__	1.0	22.0	30.0	34.0	51.0	1.0	8.25	24.0	29.25	32.0	2.0	15.0	25.0	31.0	55.0
k__Bacteria;p__Actinobacteria;__;__;__;__	90.0	186.0	227.0	238.0	399.0	58.0	99.0	102.5	235.0	375.0	110.0	171.5	199.0	214.5	274.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	26.0	42.0	52.0	84.0	121.0	29.0	36.0	60.0	75.75	109.0	21.0	46.5	61.0	78.5	129.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;__;__	6.0	26.0	35.0	55.0	146.0	16.0	21.25	27.5	55.5	68.0	13.0	25.5	34.0	48.5	144.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__;g__	10.0	23.0	28.0	34.0	49.0	1.0	7.0	15.0	21.5	46.0	5.0	21.0	28.0	35.0	64.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;__	1.0	21.0	50.0	68.0	101.0	1.0	11.0	41.0	83.75	108.0	1.0	26.5	36.0	49.0	110.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinomadura	1.0	1.0	1.0	1.0	257.0	1.0	1.0	60.0	140.0	529.0	1.0	1.0	1.0	1.0	791.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	44.0	88.0	101.0	126.0	174.0	17.0	31.0	48.5	77.25	133.0	27.0	65.0	80.0	105.0	178.0
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	1.0	35.0	44.0	93.0	252.0	1.0	19.0	27.5	39.0	45.0	1.0	42.0	54.0	71.0	190.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;__	14.0	40.0	54.0	77.0	119.0	16.0	31.5	59.0	71.5	382.0	3.0	34.0	46.0	76.5	185.0
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__	1.0	19.0	31.0	48.0	66.0	1.0	1.0	3.0	10.25	22.0	1.0	18.0	26.0	44.0	59.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	1.0	34.0	53.0	76.0	94.0	1.0	1.0	16.5	46.25	76.0	1.0	30.0	58.0	76.5	147.0
k__Bacteria;p__Acidobacteria;c__Acidobacteria-6;o__CCU21;f__;g__	6.0	15.0	24.0	30.0	51.0	1.0	8.5	10.0	17.5	22.0	3.0	17.0	22.0	26.0	64.0
