k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis	1.0	9.25	26.5	52.75	113.0	1.0	11.25	28.5	51.5	135.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Beauveria	1.0	4.5	11.0	30.5	388.0	1.0	1.0	7.0	22.75	59.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Tolypocladium	1.0	1.0	1.0	1.0	201.0	1.0	1.0	1.0	12.25	262.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Protocreopsis	1.0	1.0	1.0	7.0	52.0	1.0	1.0	9.5	20.25	341.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Marquandomyces	1.0	1.0	1.0	8.75	57.0	1.0	1.0	4.0	35.5	191.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Monascus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	423.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;__;__;__	1.0	1.0	1.0	1.75	219.0	1.0	1.0	1.0	2.25	164.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	1.0	1.0	1.0	4.5	20.0	1.0	1.0	1.0	2.25	387.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces	1.0	1.0	1.0	8.75	209.0	1.0	1.0	1.0	19.25	54.0
k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	113.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Cladosporiales;f__Cladosporiaceae;g__Cladosporium	1.0	3.0	7.0	11.75	74.0	1.0	4.0	7.0	12.5	71.0
Unassigned;__;__;__;__;__	5.0	30.75	64.0	107.5	657.0	1.0	10.0	22.5	51.0	426.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Gliophorus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	746.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entolomataceae_gen_Incertae_sedis	1.0	1.0	3.0	8.5	72.0	1.0	1.0	2.5	20.5	100.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia	1.0	6.0	13.5	32.75	130.0	1.0	7.25	16.5	42.5	80.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Ploettnerulaceae;g__Cadophora	1.0	9.0	33.5	84.5	555.0	1.0	3.25	58.5	110.25	645.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Sarcopodium	1.0	2.25	16.0	26.0	46.0	1.0	1.0	15.0	30.0	85.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae;g__Lindtneria	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	85.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis	1.0	1.0	2.5	10.0	229.0	1.0	1.0	1.0	2.25	61.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Chlamydocillium	1.0	1.0	1.0	1.75	39.0	1.0	1.0	1.0	8.25	60.0
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Lipomycetaceae;g__Lipomyces	1.0	1.0	1.0	2.0	131.0	1.0	1.0	3.0	9.0	294.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pyrenochaetopsidaceae;g__Xenopyrenochaetopsis	1.0	1.0	1.0	1.0	211.0	1.0	1.0	1.0	1.0	201.0
k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryales_fam_Incertae_sedis;g__Microbotryales_gen_Incertae_sedis	1.0	1.0	1.0	2.0	71.0	1.0	1.0	1.0	1.0	53.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariomycetes_ord_Incertae_sedis;f__Sordariomycetes_fam_Incertae_sedis;g__Sordariomycetes_gen_Incertae_sedis	1.0	3.25	11.0	21.5	122.0	1.0	1.0	7.0	24.75	127.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidaceae;g__Tremellodendropsidaceae_gen_Incertae_sedis	1.0	1.0	1.0	1.0	336.0	1.0	1.0	1.0	1.0	83.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Ophiocordycipitaceae;g__Purpureocillium	1.0	1.0	1.0	19.25	149.0	1.0	1.0	1.0	1.0	32.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Podila	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	754.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis	1.0	1.0	5.0	16.0	160.0	1.0	1.0	1.0	8.25	43.0
k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;__;__	1.0	1.0	10.5	24.0	103.0	1.0	1.0	1.0	7.75	124.0
k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis	1.0	14.25	32.0	65.75	193.0	1.0	8.5	14.0	31.25	130.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta	1.0	1.0	1.0	5.75	24.0	1.0	1.0	1.0	11.5	114.0
k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Hormiactis	1.0	1.0	11.0	22.0	41.0	1.0	1.0	5.0	11.75	30.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Xanthothecium	1.0	1.0	1.0	4.0	54.0	1.0	1.0	1.0	1.0	14.0
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Bombardiaceae;g__Ramophialophora	1.0	1.0	1.0	2.75	92.0	1.0	1.0	1.0	3.25	55.0
k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellales_fam_Incertae_sedis;g__Mortierellales_gen_Incertae_sedis	1.0	1.0	1.0	9.75	141.0	1.0	1.0	1.0	9.0	51.0
