# Constructed from biom file
OTU ID	Whitelands_2018_19_	Castle_Field_West__W_	Toposcope_Field_-_1980s	Bradenham_post-1986_b	Lardon_Chase_The_Holies_motorcycle	Stonehenge_2000_2017a	Stonehenge_2003_2017b	Stonehenge_2009	Stonehenge_2007_2016	Stonehenge_2005	Stonehenge_2002_2017	Stonehenge_2010	Stonehenge_2011	Stonehenge_-_Luxenborough_BankB	Watlington_natural_reversion	St_Catherines_A3	HARLEY_FARMS_Chittern	HARLEY_FARMS_New1	HARLEY_FARMS_new2b	WINDMILL_farm	DRUIDS	Stratton_Wood	WESTMEAD_FARM	RSPB_orig_green	RSPB_churchil	RSPB_junction	RSPB_Mainline	Baltic_farm_1	Baltic_farm_2	WestEndFarm	HorntonHouseFarm_1_parallel	TownsendFarm_1	TownsendFarm_2	TownsendFarm_3_big	ChurchFarm	StowellFarms_1_adj	MannorFmAltonBarnes	HommingtonFarm	ThropeManor_1	ThropeManor_2	ThropeManor_3	MannorFmBroadChalke	BigleyFm_1	BigleyFm_2	NorringtonMannorFm_1	NorringtonMannorFm_2	ManorFmBerwickStJohn_1	ManorFmBerwickStJohn_3	Jemma_1	Jemma_2	Jemma_7	Jemma_4	Jemma_5	Jemma_6	Jemma_9	HomeFarm_WoodlandTrust_Hampshire_good_1c	Crux_easton_70b1	Crux_easton_70b2	Martin_Down_arabel_reversion	Parsonage_down_reversion	TARGET_MartinDown	TARGET_St_Catherines	TARGET_ParsonageDown	TARGET_KNEPP_A_New_Barn_Field	Knepp_Pond_field	Knepp_Benton_field
ARO-PWY	9643.386740888522	9878.817174896836	9783.808514344495	9767.167127559442	9167.760537651557	9817.435837373516	9795.776396908646	9796.06369850999	9740.242566291894	9775.80217300016	9878.314166814076	9696.226511076764	9746.375902805883	9708.534545146202	9574.037248250623	9672.276878698009	9808.24551988714	9723.157041632334	9771.31897677696	9714.98061804725	9790.789442896164	9774.347594090943	9858.48957493048	9891.100492026502	9920.681009918231	9797.871210875868	9855.744639656834	9989.900008167082	9907.924882126927	9938.769374058178	9822.661515000154	9908.343556777148	9738.630101821034	9858.454479999911	9862.088072548697	9503.46455113908	9718.778343424907	9863.165959324831	9865.51455708513	9502.188402427164	9865.904770483905	9856.003643385611	9589.013537745082	9211.783404002636	9861.487464178239	9798.579034413859	9738.94615980752	9839.307804160402	9760.058497919465	9825.394120065044	9797.455349171405	9762.236220361738	9679.809616858605	9797.400945395662	9788.47454745346	9754.133185654393	9844.436480315619	9803.08123905648	9888.63838598543	9894.741404430562	9930.90461436906	9762.934464267966	9842.547027677218	9617.634124657001	9552.245504744604	9400.990455352476
ASPASN-PWY	1115.4479640311365	1169.9736560389224	1009.4547218905727	551.226941098143	795.2054944206794	1238.8360109474756	1145.67466124101	1162.6024719013642	963.9718321084987	943.835525501249	1107.6181004193263	1191.4170348980513	1125.3956333950289	1159.510866776183	774.180042164426	989.4203489877807	1250.314347934177	1484.229457603109	1917.4013013276224	1590.9002627942682	1446.302402911121	1285.6355181026045	1316.375984722259	1326.341639479954	1483.072082572684	1428.747013353508	1398.6128995373128	720.6584102090728	1206.9129301674186	1798.329080475687	1415.3401085470898	901.6012594968163	1080.1753296407776	972.8775795555738	1730.0035861513131	2262.544325995028	1123.062206721231	1034.6481876065488	2176.5850871750204	1320.0471902507006	985.1581658443251	1491.1277403958647	1119.4244294478237	1216.0420868659255	933.8043351506462	1058.4653059854666	1973.61629883672	1628.4622757845666	782.4014479288974	897.1880272889133	1301.554837170697	1389.8636381197296	970.7318727750878	914.9580800188384	1217.4935864340944	2093.4482806410674	1201.9957745510173	1106.690483082918	905.1548456568278	708.475791499332	733.4091895778615	479.28752987644555	637.0564170524648	1929.4894123063107	1563.2961456968446	1424.563491068305
AST-PWY	61.1861789941146	73.28557021993537	105.10602189986383	64.5495236894491	51.88045469768908	52.59147899693979	37.520107023943254	31.076735458632424	21.910154966251234	33.02632295114203	42.21747025015381	41.1841364600895	44.026614637139616	45.63876639545586	60.52328550496606	14.077429330373073	18.06714367888348	34.34984047955768	50.694034926388156	18.95828028153539	34.381835393976246	46.544587610618464	54.613774897697475	80.13406389440385	52.630654136785054	40.887063129222085	34.66149603479464	36.47083605767706	19.631186013893338	18.531828313703592	34.56464306970465	45.50965381619157	37.70596934335622	47.38204119252721	50.91810487640031	14.376294743468515	31.98199928341096	41.81387517479524	49.768605688237045	16.550387596899224	19.35188104245481	30.5516894765329	15.33295711060948	16.610255665310866	34.597639118277755	54.11639267775573	29.487553784688764	10.323856741221233	20.901377475964754	43.328915148383615	48.755426285015425	15.821535778030178	41.272707703777186	33.92757660167131	30.73473978658686	176.55594275922752	48.876953012741154	40.78640669251271	40.13338286841921	30.674777267818577	47.08910891089109	26.121522693997072	27.0305330153216	27.57823575276439	0.0	4.920217009733525
BIOTIN-BIOSYNTHESIS-PWY	3436.5429425737752	4184.504014645144	4520.998178098234	4305.463900493315	6216.754649915822	3135.9729234497813	2985.294345616113	2869.40598996453	2892.177646529576	3011.6054037180265	3162.8135986413295	3431.2137759982684	3129.3618664912547	3602.286167455884	4455.442203031283	3336.2182599973826	3267.8087786422134	2998.337577588929	3406.1782637166975	3601.4025830714386	3209.990492949296	3312.4834972354024	3877.584874088581	3645.3939899232687	3468.843484434055	3141.94077543401	3259.0645987628945	3637.859983926746	3657.5954786968146	3655.6671095883676	3054.3869850308465	3298.6521406407974	3762.212823152293	3276.36794726204	3641.909946366009	2021.3373693454892	3349.6905275003664	3347.035127036365	2849.810348440695	3763.789104315356	3183.2665853879384	3042.0274041374787	3932.1290203698322	4480.783096156801	3241.246804358676	3618.961450503254	2839.9771083984297	2917.9839359823736	3163.1502132426904	3633.349215783593	3447.011916474902	3282.5802354868265	4150.076139639697	3850.1560699858937	3187.875510611015	3767.524650192828	3984.5622983474573	3590.9568712721307	3024.2751277776465	3699.302380413523	3468.9592589237564	3219.960876027051	3449.45156684935	3298.264573270456	1525.4796090075192	2806.709440345269
BRANCHED-CHAIN-AA-SYN-PWY	14415.283707488956	15114.853980556101	15007.19517119213	15194.046791387647	13593.14920861752	14929.147503441536	14920.31814783137	14784.843377390875	14870.868488389204	14963.777219951724	15199.288356591493	14754.988014580666	14885.651070560381	14981.581284147464	14980.207161682094	15453.74415321095	14857.624481315956	14549.909358585743	14175.147442700623	14113.926110706638	14560.28256002417	14823.141690888218	15032.196100512781	15012.920449604575	14950.618163358404	14565.047107241713	14769.432148968259	15822.686864801028	15203.234558387316	15221.812802022343	14854.104367178146	15119.918157910844	14870.034089864186	15089.355049774771	14936.174664567881	13737.54838488406	15021.294836821164	15122.514801292366	14080.58248334199	14415.520550469513	15060.654087311254	14755.394539686076	14973.711246008344	13743.967019912034	15109.739076579479	15072.341918764972	14123.021666327028	14600.471921246695	15118.832269493869	15032.14874919492	15093.523822157787	14726.480257851608	14770.687452002061	14845.051073951627	15186.000012612863	14340.77559408496	15052.251312938897	15071.40670096644	14958.0305331119	15595.08831655919	15672.921694087261	16187.753421096315	15282.637160911758	13891.442701755905	14013.020231389872	13551.9150949828
CALVIN-PWY	10275.42022909252	10525.364007194643	10437.955360017659	10142.032190377558	9398.807630983765	10620.580528030854	10552.830218428915	10648.10076928066	10527.116999085014	10555.50869597979	10671.875127040388	10423.090459713378	10435.198246324546	10313.69493065223	10061.6463510466	10175.056334228231	10594.43063287391	10500.972050788334	10616.75331793777	10660.00154122036	10779.210437711954	10394.9382617717	10473.507716870592	10747.585175424707	10741.585902233152	10705.092054962868	10669.01756788844	10476.188271413452	10679.741989419803	10713.38099042756	10533.215742950495	10457.09302052181	10447.676478021414	10505.421652971267	10584.733959247313	10797.163772607986	10263.969327558	10690.883641552426	11001.372382952699	10236.365391420995	10719.472094887255	10717.207099936506	10307.314413068636	10052.818310459266	10557.036366016404	10477.76237699066	10751.37068190849	11027.128323798552	10341.991622867292	10590.890566200267	10586.85767042919	10567.612807970667	10559.330509024017	10532.37537543319	10685.579283751342	10373.522917084962	10799.52619243911	10574.285090350639	10555.90335022008	10429.085136444086	10333.874013406765	10010.201856438265	10504.59858315617	10426.613947777743	10601.089834677527	10167.840902971586
CATECHOL-ORTHO-CLEAVAGE-PWY	746.1495503397182	455.88889552631855	504.7194071077582	339.8991671424249	1695.0293901821483	432.64862740908745	457.72669192436587	479.7228660079598	459.9740688411629	396.504861226247	396.8364191751554	417.5759388358157	482.6661300511529	426.0045221635261	426.34344802575504	461.4544635409522	512.2591691549551	494.6175796168707	441.73598653496384	425.5548909736828	474.6623922768345	472.2087829664307	423.23588607449005	439.44668797220993	482.1333848924855	502.57600530431097	505.09420691516067	663.4234381547909	407.56875743678887	406.23946287064217	588.4241736866371	343.6015512135866	518.821060582119	406.760705683182	541.2059533070621	620.1661084038565	683.2801103533003	491.7553322746401	670.4156529984283	1136.5299113489239	611.4697139338131	511.24451296208116	789.0292798942611	1319.053471467926	532.5021290290027	622.3150988243189	631.8299463204786	481.87408762539206	301.8093121236132	340.5167971512863	439.74134286141197	462.66634063467933	569.1537266458308	389.7193638139941	345.63447819305065	497.84732976572354	434.74592404225757	442.3660415945663	358.6073186371558	298.7435987297149	444.2544242985523	409.40267268546506	284.1376726145605	369.2351139614663	507.6891464072732	433.14820550016645
CENTBENZCOA-PWY	0.0	0.0	0.0	2.5806451612903225	0.0	0.0	0.0	0.0	0.0	0.0	0.6652452025586354	0.0	0.0	2.6373626373626373	0.0	0.0	0.0	2.647482014388489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6651270207852193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3027522935779814	1.9967793880837361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3205629397967162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3302107728337236	0.0	14.2643391521197
CENTFERM-PWY	856.6771721386602	1131.336522329913	753.1045538966207	379.7227561216913	1058.6957412831725	1007.6408633768608	777.3443902240359	1048.0949583952538	904.8936504937973	945.5517722917473	969.7818122020362	1109.0355396285543	866.9749696837638	789.3392933043907	721.4955774971961	753.4740519190512	1104.8107240160944	1522.9479991617088	1522.8841913958188	1913.5942549400502	1536.4519021216006	914.7236244118516	775.4003346534502	1337.1523381329037	1185.79888243641	1437.8789474734363	1135.2401962287483	960.537645985605	1254.7007719048993	1522.187160975962	1221.5166424270958	947.5112282213307	1178.31495547725	1101.1316316805649	1167.528897516687	2795.2384701889514	676.898520235306	1200.7133373097272	2569.53112420732	1578.4787375618916	1114.9463967892339	1642.486019845668	1777.9139142624679	1503.7973201845966	1035.3007888791703	915.3840108960046	2306.466286043123	1893.3846925813266	819.7124931695802	1141.2959901304325	1185.4485158236776	1345.379943814037	1167.7726493567175	1064.4291998972185	1128.782666146873	908.5701891093593	1679.847773891221	1277.6553167449272	1037.3150443856623	898.246440976748	853.9340299190233	720.9071336316472	1456.6908833576101	1447.2265712658527	2064.0410338070546	1340.6927640583099
CHLOROPHYLL-SYN	95.88215047146761	10.048581824403177	19.790873649015108	0.0	3.4624943294339676	38.84039817270237	33.1496130226245	48.28983571806735	22.560182239826972	6.8113833157434565	41.15832889073101	0.0	40.9645879107924	22.14494455299381	0.0	0.0	16.43323267547856	132.0179005046316	48.52524096964306	22.228803300823888	3.403684729715158	13.36576002741038	32.1314326843866	28.656374210918546	45.168814470948156	54.47941456401141	63.27425975991426	19.6181829439576	0.0	63.073883751814776	9.868160086164261	3.4497584485862953	18.529649830576727	12.99401932954993	10.250707487936747	0.0	32.434009050783	0.0	0.0	0.0	0.0	58.722383750450284	0.0	0.0	10.199453319632587	39.008226110462914	13.070154043087506	32.154425279621016	22.86733006915526	0.0	19.733041468617742	0.0	0.0	0.0	0.0	0.0	19.89549068730693	13.581549947609709	0.0	0.0	3.4609845426047823	16.294911986480198	0.0	3.453715773029153	0.0	15.803846915197257
COA-PWY	8998.713648840807	9223.177689993227	9201.128296550403	9118.821230984922	8194.549619061185	9204.949686987055	9148.324948328713	9170.561214348907	9144.81883149278	9171.749553832406	9239.471472601954	9063.10542477089	9120.064366930568	9129.733227973726	8945.329832291927	8996.407135365442	9113.142137628898	9064.918876530184	9068.124112745747	8994.206272686493	9066.652337514111	9016.906883681006	9152.891962971997	9255.785529889656	9237.936947168306	9127.543865279878	9158.739527292588	9252.191221346804	9228.935238035581	9231.647650190942	9139.512362014839	9212.086830114198	9099.484232342982	9173.607556531319	9091.14088722971	8758.290067335156	9023.190416964446	9234.572732004288	9133.507757751217	8587.520138120559	9139.750131048744	9183.088976584022	8746.305539095714	8407.018869592843	9150.417994088219	9088.337822632655	8989.785896045203	9198.946481043233	9189.363601402274	9191.609077014293	9183.909382091364	9090.430482629201	9118.521584982465	9278.898610594822	9167.578445859155	8817.84431744534	9217.386522234206	9197.019329906369	9195.562454094743	9230.372209033634	9130.17009644383	9010.26927487554	9220.990927211418	8826.876975234247	8719.489112362586	8697.609515881124
COBALSYN-PWY	4330.115205259893	4605.401133314959	4911.307937521913	4488.936397959731	4538.755560237007	4814.352010744869	4858.740668015256	4848.66406589201	4550.171697219102	4731.151350839376	5205.3426136003345	4626.415572616818	4779.947377715125	4537.931066763152	4494.5828520675095	5029.635266523206	4829.220422965177	4736.20698567189	4741.9611308717795	4551.904940578424	4963.826248124902	4939.840607053111	4879.27641965046	4872.644679231463	4842.952013478056	4702.486063373953	4816.07620861777	5779.0410149073805	5179.2394284254815	5561.8791330404065	5108.353637398515	5035.745835015882	4906.957628361795	5090.134988340308	4995.013080801394	5707.1920126837995	4744.9132562106415	4995.791805916943	4853.514650805554	5408.492819922456	5197.501870545881	4487.363383151385	5399.451972901929	4991.768987631112	5287.652114795594	4964.047382335352	4823.117862550823	5220.821565766709	4814.607057615221	5054.669134615901	5123.910659079617	4623.6654413944225	4814.549192387711	4629.991631426134	5118.267249839372	5349.789561008928	5327.4980850525335	4779.801703328998	4923.7171364598835	5019.549973110167	5190.655336318739	5559.0609315288175	5004.399266694749	4804.875755286295	5059.050556414441	4622.114598070398
CODH-PWY	750.324825839339	512.2518166162331	371.64757862218846	414.81767912012873	315.4499869070705	591.8294593553359	503.60025486838435	582.9218017535939	549.4158767772512	586.8684780392655	553.1320526174895	561.9957108342156	638.0120470752561	663.585795721981	500.1663364789527	479.68055140560824	684.0723185258095	823.9776441856096	924.3149974696607	759.4191542444493	714.8061109160479	522.8665931642778	490.64697394966737	516.2658906852745	590.4371118757455	579.9538971236797	742.0749867500095	395.8507147913277	435.44146821825814	369.58908953943376	677.069553450609	538.4475917756624	493.57604773799613	522.2601402221622	711.9895047484412	442.83296076652147	783.962126315848	360.9529070570363	660.1026020243102	348.2495475579265	374.9958060390804	496.93246311010216	330.2200029810702	388.4598164187264	405.35069328421474	346.0736749391223	662.3012416200563	430.79391062367	477.39426991107524	440.58729541593215	537.5752836932204	551.9727667633578	633.4027394579255	581.8264517559903	447.5826598237086	434.5380676659274	360.25114032734103	445.43671813244777	391.3989622574454	369.34540832538926	361.1718318086516	340.1133874972536	257.32926159758443	920.5059266592804	365.4764983637743	902.878675950755
COLANSYN-PWY	6783.374036761261	7197.014101414449	7211.817943540671	7390.581933404603	5403.7447081891105	6913.205139281075	7087.489907987752	6627.253110870084	6948.163459453006	6927.471243116534	6828.321080596875	7038.573078002473	7017.538294311137	7222.2813053645405	7418.287210019892	7411.9872446309355	7028.472299798105	6638.941875240116	6556.955459404191	6716.182295277613	6793.522727338712	6932.114932146714	7331.659430110655	6951.2672289788725	6985.953053383593	6945.511654967617	6895.002921421019	7163.163012055887	7303.78877223618	7259.773422745692	6593.4814226457265	7514.728512926571	6984.3228525591985	7281.0341502705005	7009.360297089438	6128.620034995188	6574.29193886126	6795.937462502726	5827.16242367356	5985.370629897863	6748.488469716982	7075.09717456431	6768.15847533191	5735.504842379731	7242.972105964708	7189.13665246958	6157.760455674448	6679.131525958463	7110.4801123408915	7269.655330042017	7092.011532561433	6972.634731260745	6640.499393552762	6835.172007178042	7207.0543425471915	7231.492485387671	7104.2461445253875	7030.244411407633	7515.276350031751	7607.851371470067	7670.600549048519	7696.48242303908	7559.569670095883	6515.409571778656	7219.852125340897	6572.238795041397
COMPLETE-ARO-PWY	10183.624738666967	10432.989345474602	10339.649367120475	10330.347119133337	9705.659248928845	10374.72015552367	10346.349927289239	10341.454285586096	10295.531657302727	10331.303235960411	10432.098107062096	10247.207261645164	10295.139423907458	10266.305663839576	10127.915108926136	10221.678500806605	10350.354612080899	10273.046834713517	10333.321604387522	10263.680183484406	10341.279184473364	10291.835403436346	10399.796014143065	10464.099612512146	10480.67359339763	10358.14870855726	10402.985788189197	10542.202798841396	10461.128817956323	10501.06014368624	10362.3734786491	10459.584504375936	10289.385334121236	10402.458197890805	10407.023480480862	10038.531569689158	10261.408922840068	10424.524909389325	10403.64799770367	10010.986836054444	10413.239261647932	10411.474790777931	10126.680577038313	9737.907462107329	10399.55071816174	10329.723276902481	10265.548315010577	10409.673437570556	10310.620124233872	10388.112810896524	10368.074860770414	10316.252505994124	10252.97651595115	10373.827124182111	10364.241467027647	10261.000859909627	10403.939040625075	10372.355911067229	10430.248346806206	10453.912545286257	10467.742630221108	10301.042797422688	10425.264830465034	10165.890105991657	10099.644981106348	9949.565476874044
CRNFORCAT-PWY	217.07602475186007	98.11482099272834	17.970480285088986	20.95858553381384	80.27352437972212	103.93920381174294	139.05140178420683	127.33975837585274	95.06000777031231	77.38320728242634	95.14587816783734	115.6951899939365	176.90245682154497	130.30080086552553	80.42532523159679	89.36158575246726	226.1686561782718	228.65351096959654	261.7335041210445	205.0929920503853	147.82073289780294	138.91532308068744	109.75192142145035	121.65718068985319	194.19598929900354	153.62740734090113	194.30436461401393	74.54879377279234	89.26529709530784	408.6227048891541	319.7912597943013	89.25579327076007	109.89124331477403	59.66061248392502	214.88508624891176	32.88893222561227	153.8012955525219	77.45157597812887	236.76962297208345	98.0595558700205	95.15380973818195	231.1066981251945	68.62552089698475	86.21819472438212	124.55862500739634	150.84399361408498	190.60334155049594	185.68787837974546	112.74500755120089	80.41399514342149	188.73998871883114	179.4412450131457	41.828602882988726	89.16899600488524	112.87368891335827	313.23267157094034	59.670824618656496	133.28348806998503	68.5352974630918	11.98746691063316	0.0	20.970983736953208	5.996944920919089	193.06040226454272	8.992051244204694	97.77748137736555
DAPLYSINESYN-PWY	9291.110844415813	9589.2438773541	9676.273119451516	9149.350530298942	8656.633329651839	9586.726968592	9586.800796056035	9653.72832237025	9471.583304131846	9485.304663304427	9863.396554867613	9391.113561443124	9443.063752659162	9286.394504160324	8999.582051107747	9446.73649606694	9524.377652903251	9422.812541323448	9348.143952292297	9323.931267993863	9576.930391140564	9580.21096656886	9589.153998441921	9709.558190428725	9694.821602013253	9475.109187119238	9587.42478681868	10063.635263488939	9727.825001756122	9798.595491581107	9783.152192689657	9615.28194982207	9548.618545938209	9685.739002103746	9613.979685410173	9056.337645267486	9487.521894257627	9856.955863250969	9613.858244355362	9397.453074065197	9944.21148443214	9558.916095545184	9261.106563381767	8815.289379435173	9777.841079648635	9732.187276025026	9380.508345385259	9547.096660316876	9498.68617672639	9666.409200590091	9661.411607516904	9518.97366947667	9491.28682929967	9583.242378863359	9599.51496947598	9432.763478928704	9799.487820869168	9670.513884381711	9733.866123155483	9704.813321110834	9834.429462835145	9773.115810336181	9581.059686783603	9179.454907051506	9003.522273340548	8631.626910894589
DENITRIFICATION-PWY	261.19144472259455	315.082550872576	321.1000286554093	132.26402402826642	187.54158037398756	176.25580499329817	167.94238674316554	128.5343198961483	109.59741231252855	128.68999851505495	172.5855327229726	166.68477370193114	143.6597797373244	202.96620178213388	195.7773740327497	138.28853630656008	171.4578594511828	173.64116031803738	286.0971050272475	185.79901984913306	141.21513943440266	176.01155988753044	203.39763114293072	238.6460863691045	198.39774265954054	176.17788885146297	177.75719426743504	127.22830219589672	173.85716092597664	149.4019859342345	154.1418097986323	152.0326633869953	204.18738463933605	170.3912892694073	290.38423160924833	263.42553320142184	167.58573318600224	177.5089790255659	176.3149978597769	72.60534272544736	113.67811620873096	163.78982806300348	107.48483077218553	115.07937284068207	92.74162104891401	157.45221654945084	179.3735389219551	103.02701784142698	115.39256411822745	152.8373794914822	167.66917137327272	121.82949641961623	234.042086505541	211.30354178264392	159.20857662059103	255.21961014159854	260.4584027636791	190.07826873872878	166.8254261222091	139.12432317782262	155.17015153289708	114.2823364510854	166.92805227768193	247.42429502367972	228.24021066204745	260.45696010781035
DENOVOPURINE2-PWY	3406.2139764168314	4051.8281030321673	3980.376781022092	2862.000212217246	3764.139810274859	3943.3700099117	3490.72401576219	3722.726505637395	3273.3026424815357	3471.0621866554243	4163.982519596871	3861.38637922581	3413.3817758828004	3326.4546039214733	3597.286972454503	3405.8667457088914	4204.48110597788	4321.151418126547	4961.563149163023	5040.861538605583	5483.24197185853	3606.439460451782	3458.2091373147305	4528.278833458183	4260.7072681503605	4444.145456462018	4277.4526409099935	3522.702685947535	4340.854904775998	4749.526338669357	4043.938448319199	4070.863164259559	4241.64950486048	3904.501951700909	4394.490337311991	6668.697561994614	2948.704668367756	4140.410782518653	5962.157898955564	4596.959029587513	4423.304025320675	4374.25789294318	4810.293984835065	5163.09276521996	3900.248861602134	3309.10932666198	5075.7530966707955	5686.822524973588	2880.9713345286636	4374.676128146538	4474.334648292961	4239.588270924826	4580.713967580843	3870.3772637435454	4643.364425591848	4430.984417862277	4932.305124838918	4176.907621029312	4014.7741838987235	3668.9856860969403	3259.8499077916395	2467.3871345103853	4566.319957928124	5269.634183700745	6054.94210532938	5025.239630077231
DHGLUCONATE-PYR-CAT-PWY	0.0	0.0	17.398158928387065	0.4998482121090923	0.0	0.0	0.0	1.2494541640965058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6735673734241197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.951261193165738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0740121007950996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9986588796215075	0.0	2.4977798217856666	0.0	0.0
DTDPRHAMSYN-PWY	9690.698544197352	9719.99538622939	9568.336257695395	9456.341876817232	8457.412029690397	9723.653112195043	9727.95148865711	9823.170878064231	9831.379498074411	9794.33303255547	9886.606162472215	9514.214303847075	9688.79945358015	9634.839900063005	9201.205660305528	9464.876391576194	9713.329964391458	9606.683077307833	9605.773299179627	9497.799271506356	9682.425305825896	9808.19390343925	9800.194733516055	9748.64260327351	9832.053787997285	9634.929907222648	9734.459445500634	9858.191312336383	9716.209043702138	9449.979094127344	9803.496579488803	9749.846488933947	9621.102883005171	9718.769961952295	9708.454660438567	8969.757126921879	9815.517657431774	9925.895886670856	9360.981738624794	9143.200938910095	9902.054351329503	9781.239463253642	8982.012200501182	8714.320499249443	9832.046227527651	9848.134053890422	9184.870980359943	9391.368075724678	9745.459299622918	9596.477361979922	9585.740533026208	9693.659569281666	9702.898287412583	9846.48133798762	9570.239380816194	9738.722173506147	9717.635119008199	9768.842927823813	9732.474702333242	9670.22227285506	9705.734984992492	9697.939468720202	9302.975242262026	9465.556191203557	9613.793151517073	9429.561649344676
ENTBACSYN-PWY	915.0559875560643	393.31963182013527	705.179306031396	567.9527299180494	2538.9767107721514	583.1828979662217	577.6258247323768	632.4708412154873	598.9290570864914	528.1189309270004	579.0073056296069	593.6835377907066	683.3676812071889	451.5418585720427	289.95636412062896	433.7515050014743	748.7073914490313	744.4237071277488	1251.8530236791853	968.003319596536	755.4460818188439	1039.531596522222	652.0726640758389	412.60249149397106	514.2058343896126	923.2215829684279	682.3612730093607	307.76206896369456	289.6594714313226	425.1610839207023	790.7078098327071	384.3170906907144	801.3196201678459	572.7051638610513	705.6294285184449	854.3509797803996	583.308261777941	388.40449556392946	848.0064495472398	815.4354885661443	659.0902571066244	668.7290030922147	436.1599765062023	477.8056997258925	440.7145821229732	709.4345175172784	1271.6857601166794	760.6882614541607	692.8862335873508	571.4074126214326	507.8225662593542	427.3356917448696	387.69857935518564	316.72661438363394	300.4079659101363	672.1195168006238	435.1369122821708	382.23306156812436	410.5190049832867	503.452542083795	282.14132408590257	506.5192397467031	208.80636375769626	449.09542597574824	137.83209193052673	468.1488911168702
FAO-PWY	12552.343389187115	12892.804389536795	13114.922555992285	11503.533736241487	12715.954468302976	12676.580420429958	12839.52619196369	13277.1007391268	12929.105659193112	12787.318523532667	13904.558677342795	12435.941491866817	12637.083926010198	12642.635353683967	11028.688088614696	12459.274586420303	12895.864407961044	12857.785559948512	12488.884253202013	11986.262684748148	12777.907240852108	12793.96183720135	12883.18596885665	13188.254583879234	13113.576168505426	12468.534425542925	12700.905364443766	14154.745248670397	12874.988642695771	13140.139813813174	13774.541678901003	13039.751344903674	12469.797918550725	13234.610835728527	12776.982131356324	11947.059964860142	12669.97236488938	13836.957037782393	13077.414433244949	13209.722576909851	14055.181066107023	12336.627188004662	12038.639585016765	12125.065575423092	13248.80187224763	13210.70408388414	12624.700675613438	12440.077593709086	12614.795284589081	12787.85221322817	13157.336624963293	12469.557497066016	12935.949193377211	13010.96722894653	12359.396712219552	12506.533862525177	13255.320458482665	12779.177577659573	12532.024030774328	12754.525940926673	12569.653191898926	12638.656617387729	12040.329426489017	11676.741372610833	10808.949715655286	10793.910158030889
FASYN-ELONG-PWY	10404.387204291681	12482.477154211501	12706.711785297539	12876.013040227714	12732.699224798249	11122.54935725281	11444.053639932217	10655.26677414666	11049.177428266874	11313.07086531814	11031.184144257535	11880.299658897513	11160.474717013985	11724.707637210668	13486.045253673175	12498.685248169593	11423.687122603085	10875.220101665545	11522.77139004876	12405.327475692975	12168.175009988185	11340.773359378167	11790.762362362346	11784.205425501248	11473.829618838054	11782.152770428691	10972.079042052497	10405.337285190057	12131.80866412674	11566.563924081494	10060.054311868666	11860.272692129598	12067.45143065213	11537.109636453768	11684.416402379791	14235.01946056807	10051.87168836401	11232.55977310604	11577.699792557522	11692.461956959412	10595.68964442399	11645.518108888238	13245.900873635313	12382.688053635135	10817.128074468152	11510.786839138063	11286.77602007035	12329.565381173272	10386.361321648752	11673.10861204953	11135.726749444184	11641.38386149559	11607.782139950114	11127.923018661586	11704.20167796589	12631.854991713582	12709.595284594929	11351.255204842679	12058.233429958875	11699.967234015498	11975.666225803798	12259.06835641318	12824.60927325386	12003.551735399347	13752.298719807557	11743.089849473035
FASYN-INITIAL-PWY	5218.37563030505	6280.7410435785105	6483.179754589421	6038.98848713157	8708.12680518636	4853.811100776286	4978.702449807251	4526.577233375016	4518.385710350904	4671.54394779485	5098.633912779979	5354.906836326626	5048.698729689719	5424.647454503091	6367.638482274742	5859.6814681454925	5204.642859756417	4516.170819549052	4389.575799243537	4893.382578376974	4691.842487867266	5161.099829511489	5622.690745598058	5650.428370295596	5073.115686178369	4730.916595693049	4943.200192927981	5770.757895591835	5781.964450506609	5790.448541502972	4824.810445196102	5100.117529011354	5790.439626308318	5160.467151609641	5967.842127708708	4054.843554420311	4957.281327406225	5175.553823595744	3661.5156521957747	5667.945859023244	4697.071377947938	4650.082129656358	6359.555009262686	6353.502529727086	5011.889184756217	5462.236520446548	4133.843562426025	4550.785100029947	5023.230363179721	5556.87111154908	5342.70357737831	4839.216362368981	5736.993542465474	5232.901708833798	5059.832452988173	4877.471186079841	6119.749612800374	5164.869304713912	5156.059547307994	5596.519560627044	5826.1149850133625	6369.320175996635	5604.694195516542	4254.090233588757	4033.212212658677	3310.805618271683
